element,position,multiplier,player_name
139,1,1,Bart Verbruggen
256,2,1,Daniel Muñoz Mejía
411,3,1,Nico O'Reilly
151,4,1,Jan Paul van Hecke
5,5,1,Gabriel dos Santos Magalhães
82,6,1,Antoine Semenyo
16,7,1,Bukayo Saka
449,8,1,Bruno Borges Fernandes
783,9,1,Pascal Groß
691,10,1,Dominic Calvert-Lewin
430,11,2,Erling Haaland
341,12,0,Karl Darlow
249,13,0,João Pedro Junqueira de Jesus
84,14,0,Marcus Tavernier
77,15,0,James Hill
