event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,103,103,1440,1479,1440,1,0,1000,0,0,0
2,39,138,8895968,8896733,287706,85,15,1003,2,4,15
3,38,176,9091008,9095344,1200083,85,15,1008,1,0,11
4,83,259,773050,774996,455666,10,39,1010,1,0,17
5,62,321,382465,385179,151494,5,39,1013,0,0,15
6,74,395,696358,699583,76314,10,26,1016,2,0,25
7,82,477,896241,899796,38454,10,46,1022,1,0,7
8,60,537,4953394,4960935,82214,45,46,1028,0,0,13
9,59,596,1992160,1997326,46487,20,24,1027,0,0,11
10,70,666,4758664,4765158,72245,40,15,1032,1,0,20
11,47,713,2442242,2445520,51004,20,42,1036,2,0,14
12,40,753,5484641,5491888,68297,45,44,1040,1,0,9
13,75,828,34885,36192,9663,1,44,1043,0,0,12
14,66,894,4571241,4578967,14583,40,21,1044,1,0,3
15,62,956,1993094,1997635,10139,20,28,1044,1,0,10
16,102,1058,45452,45667,2012,1,8,1051,4,0,8
17,83,1141,2329683,2334307,2065,20,8,1060,0,0,15
18,45,1186,5897405,5902605,2555,50,19,1063,1,0,4
19,31,1217,10674394,10679497,5169,85,23,1064,1,0,23
20,51,1268,3204589,3207473,6012,30,14,1060,2,0,10
21,50,1318,5699106,5710146,8825,45,14,1057,0,0,26
22,49,1367,2328543,2335019,5954,20,14,1057,0,0,20
23,53,1420,2728997,2732298,2974,25,9,1064,1,0,10
24,84,1504,114367,114958,962,1,4,1065,1,0,16
25,58,1562,7020273,7024115,2274,55,0,1069,1,0,10
26,93,1655,104074,104171,560,1,1,1070,3,0,10
27,35,1690,10972915,10982103,1248,90,1,1072,0,0,10
28,82,1772,617683,620383,836,5,30,1069,2,0,4
29,72,1844,1941201,1946612,541,20,30,1067,0,0,6
30,83,1927,7260,7304,119,1,35,1068,2,0,0
31,80,2007,17797,18053,37,1,0,1063,0,0,0
32,33,2040,10719802,10724582,200,85,0,1068,0,0,1
33,106,2142,729077,729608,431,10,46,1063,3,4,12
34,46,2188,3402632,3404211,949,30,44,1060,1,0,7
35,61,2249,2701774,2706259,729,25,26,1064,1,0,0
36,71,2320,5571330,5573981,1272,45,37,1065,1,0,4
37,42,2362,1515471,1517858,540,15,39,1065,1,0,12
