element_in,element_in_cost,element_out,element_out_cost,entry,event,time
16,100,698,55,6610839,37,2026-05-15T16:51:17.065963Z
178,64,249,75,6610839,36,2026-05-09T09:18:15.927331Z
47,75,235,105,6610839,35,2026-05-01T17:19:45.525816Z
21,72,547,48,6610839,34,2026-04-24T17:28:50.002720Z
447,37,6,61,6610839,34,2026-04-24T17:28:50.002439Z
497,44,335,44,6610839,34,2026-04-24T15:29:12.307650Z
335,44,497,44,6610839,34,2026-04-24T15:28:46.619204Z
624,77,691,56,6610839,34,2026-04-24T15:28:04.966907Z
596,72,430,142,6610839,34,2026-04-24T15:28:04.966548Z
547,48,82,82,6610839,34,2026-04-24T15:28:04.966221Z
497,44,84,53,6610839,34,2026-04-24T15:28:04.965823Z
299,62,698,55,6610839,34,2026-04-24T15:28:04.965453Z
381,140,235,105,6610839,34,2026-04-24T15:28:04.965070Z
568,51,706,39,6610839,34,2026-04-24T15:28:04.964678Z
373,62,77,42,6610839,34,2026-04-24T15:28:04.964356Z
683,41,151,45,6610839,34,2026-04-24T15:28:04.963952Z
6,61,606,44,6610839,34,2026-04-24T15:28:04.963564Z
679,42,139,45,6610839,34,2026-04-24T15:28:04.963122Z
1,60,67,46,6610839,34,2026-04-24T15:28:04.954707Z
64,86,249,77,6610839,34,2026-04-22T19:47:33.123439Z
606,44,411,50,6610839,34,2026-04-22T19:47:33.116901Z
698,55,157,61,6610839,33,2026-04-18T09:26:35.458049Z
691,56,178,62,6610839,32,2026-04-10T16:02:34.673241Z
157,61,329,60,6610839,32,2026-04-10T16:02:34.672877Z
706,39,683,40,6610839,32,2026-04-10T16:02:34.672483Z
67,46,341,39,6610839,32,2026-04-10T16:02:34.671960Z
178,62,661,91,6610839,32,2026-04-10T14:48:26.749000Z
249,78,136,72,6610839,32,2026-04-10T14:48:26.748844Z
82,82,485,73,6610839,32,2026-04-10T14:48:26.748684Z
235,106,299,62,6610839,32,2026-04-10T14:48:26.748488Z
411,50,8,63,6610839,32,2026-04-10T14:48:26.748324Z
151,45,373,63,6610839,32,2026-04-10T14:48:26.748166Z
77,42,191,39,6610839,32,2026-04-10T14:48:26.748007Z
341,39,253,50,6610839,32,2026-04-10T14:48:26.747836Z
139,45,470,40,6610839,32,2026-04-10T14:48:26.747550Z
485,73,267,63,6610839,31,2026-03-20T18:15:29.424033Z
373,63,226,53,6610839,31,2026-03-20T18:15:29.416764Z
84,53,21,69,6610839,30,2026-03-14T13:24:11.552611Z
661,89,64,86,6610839,28,2026-02-27T17:37:49.096723Z
136,71,249,76,6610839,28,2026-02-27T17:37:49.090632Z
267,63,390,55,6610839,26,2026-02-09T20:12:43.725940Z
249,75,136,71,6610839,25,2026-02-06T18:15:49.802599Z
8,64,408,55,6610839,25,2026-02-06T18:14:28.938830Z
449,95,414,84,6610839,24,2026-01-31T13:12:18.858831Z
299,62,488,69,6610839,23,2026-01-24T10:51:48.758658Z
329,59,450,81,6610839,22,2026-01-17T10:53:40.221613Z
64,87,661,87,6610839,21,2026-01-06T18:19:24.003092Z
5,65,473,52,6610839,20,2026-01-03T10:50:31.139260Z
450,81,16,102,6610839,19,2025-12-30T17:32:58.832285Z
473,52,477,49,6610839,19,2025-12-30T17:32:58.825888Z
661,85,714,72,6610839,17,2025-12-14T16:01:34.020049Z
683,40,568,53,6610839,17,2025-12-14T16:01:34.012416Z
136,71,283,77,6610839,16,2025-12-13T13:20:00.383337Z
16,102,237,66,6610839,16,2025-12-13T13:20:00.382866Z
191,39,373,59,6610839,16,2025-12-13T13:20:00.382357Z
470,40,565,49,6610839,16,2025-12-13T13:20:00.375993Z
414,84,515,73,6610839,15,2025-12-06T08:09:42.660715Z
477,49,5,61,6610839,15,2025-12-06T08:09:42.653415Z
237,67,418,64,6610839,13,2025-11-28T05:19:31.723453Z
515,73,384,75,6610839,12,2025-11-10T19:18:47.101810Z
418,64,237,66,6610839,12,2025-11-10T19:18:47.092803Z
226,51,477,49,6610839,11,2025-11-04T20:42:24.574834Z
488,65,582,66,6610839,11,2025-11-01T20:49:09.973767Z
283,75,249,76,6610839,8,2025-10-05T15:00:31.306044Z
253,50,600,43,6610839,7,2025-09-28T17:08:41.007998Z
384,77,382,83,6610839,6,2025-09-22T04:08:33.274006Z
477,51,258,50,6610839,5,2025-09-13T20:48:40.659456Z
390,55,417,64,6610839,5,2025-09-13T20:48:40.659195Z
714,70,250,63,6610839,5,2025-09-13T20:48:40.658838Z
228,50,258,50,6610839,4,2025-09-03T19:07:41.231403Z
526,59,178,64,6610839,4,2025-09-03T19:07:41.230868Z
387,65,417,65,6610839,4,2025-09-03T19:07:41.230214Z
178,64,250,64,6610839,4,2025-08-30T15:16:32.277165Z
408,55,405,55,6610839,3,2025-08-22T19:57:53.302297Z
5,60,371,60,6610839,2,2025-08-16T18:17:10.065597Z
