event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,51,51,5471408,5497671,5471399,60,0,1000,0,0,9
2,47,98,6465899,6478216,5939885,65,0,1001,0,0,0
3,66,164,742166,744256,2590197,10,33,1000,2,0,4
4,93,257,114121,115112,507742,1,33,999,0,0,6
5,57,314,1061319,1065429,262390,10,1,998,1,0,5
6,74,388,646016,648895,125373,10,4,999,0,0,7
7,79,467,1294001,1301922,78998,15,4,1004,0,0,7
8,85,552,299117,301386,25781,5,4,1011,0,0,17
9,49,601,4765395,4773934,31838,40,4,1014,0,0,8
10,75,676,3165972,3168246,37194,30,0,1015,3,0,5
11,49,725,1857234,1860723,21798,20,7,1016,2,0,6
12,57,782,972746,976156,9529,10,11,1017,1,0,14
13,53,835,952635,955549,5600,10,25,1017,1,0,18
14,69,904,3588863,3597964,7233,30,13,1018,1,0,5
15,58,962,2968900,2976536,6581,25,1,1021,1,0,4
16,80,1042,1218261,1219774,6062,10,0,1025,2,0,4
17,105,1147,151424,151969,1334,5,0,1027,0,0,8
18,60,1207,1162549,1163937,596,10,2,1025,3,0,13
19,55,1262,1215583,1217060,212,10,12,1031,2,0,6
20,46,1308,4529199,4541916,400,40,12,1034,0,0,8
21,68,1376,694230,698301,183,10,12,1031,0,0,7
22,53,1429,1570406,1570655,96,15,10,1028,4,0,9
23,32,1461,11209501,11214226,196,90,17,1031,1,0,8
24,87,1548,57722,58076,53,1,20,1030,1,0,1
25,68,1616,3162333,3170960,65,25,43,1033,1,0,1
26,57,1673,7206783,7212447,185,60,30,1033,1,0,1
27,45,1718,6553823,6563038,220,55,2,1036,1,0,8
28,78,1796,1027551,1031359,193,10,9,1036,1,0,7
29,79,1875,1003555,1005965,86,10,1,1036,1,0,9
30,65,1940,414971,417360,49,5,14,1038,1,0,22
31,65,2005,757459,760125,45,10,15,1041,1,0,0
32,48,2053,6263321,6267567,90,50,9,1044,1,0,6
33,93,2146,1537778,1542885,337,15,9,1043,0,0,22
34,51,2193,2377400,2380125,733,20,57,1040,2,4,0
35,69,2262,935377,938017,346,10,2,1041,1,0,4
36,64,2326,7126115,7134171,941,55,6,1032,0,0,4
37,27,2353,5251619,5258565,872,45,6,1035,1,0,7
