event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,62,62,2372236,2379873,2372235,30,0,1000,0,0,13
2,50,112,5479611,5485344,3032052,55,0,1001,0,0,8
3,27,139,10999334,10999723,6632279,100,14,1002,1,0,11
4,82,221,834037,836494,3736621,10,1,998,0,0,10
5,57,278,962971,965787,2239295,10,1,1004,0,0,14
6,77,355,442310,443464,920188,5,10,1010,1,0,11
7,92,447,146146,146496,298594,5,3,1013,1,0,9
8,68,515,2544669,2549148,302264,25,3,1020,0,0,13
9,64,579,1213408,1213493,140809,10,11,1018,4,0,22
10,74,653,3366204,3369325,154328,30,8,1026,1,0,8
11,39,692,5499544,5504378,172275,45,8,1031,0,0,3
12,56,748,1103137,1104876,89093,10,14,1034,1,0,4
13,54,802,864017,864632,52657,10,1,1035,2,0,4
14,54,856,7903031,7904976,126670,65,1,1036,0,0,5
15,51,907,5416514,5418491,152888,45,7,1033,2,0,15
16,94,1001,185922,186222,66668,5,3,1034,3,0,4
17,96,1097,603672,604470,33043,5,7,1041,2,0,0
18,51,1148,3442785,3445151,27568,30,13,1044,2,0,16
19,44,1192,4323652,4327896,22865,35,13,1045,0,0,5
20,62,1254,916414,917796,13642,10,8,1042,1,0,6
21,77,1331,108356,108555,4135,1,8,1043,0,0,11
22,35,1366,8776682,8781866,6332,70,8,1046,0,0,3
23,55,1421,2225146,2225417,2850,20,14,1044,3,0,10
24,71,1492,1175406,1177710,2050,10,14,1047,0,0,13
25,70,1562,2562227,2564007,2317,25,11,1051,2,0,11
26,83,1645,481947,482832,1050,5,11,1052,0,0,10
27,47,1692,5195045,5201488,1107,45,11,1053,0,0,13
28,84,1776,441163,442178,655,5,15,1057,1,0,7
29,74,1850,1735876,1736617,371,15,91,1053,2,0,15
30,50,1900,3338800,3344082,587,30,91,1062,0,0,20
31,61,1961,1366788,1368531,551,15,95,1064,1,0,2
32,53,2014,4192241,4200487,816,35,0,1046,0,0,10
33,135,2149,31118,31201,275,1,30,1047,2,0,0
34,45,2194,3464376,3467265,665,30,30,1048,0,0,29
35,55,2249,4861908,4864537,708,40,18,1049,1,0,17
36,99,2348,347150,347740,274,5,12,1052,2,0,21
37,16,2364,9470133,9473645,480,75,11,1055,1,0,18
