element_in,element_in_cost,element_out,element_out_cost,entry,event,time
20,65,267,64,278788,37,2026-05-15T17:00:39.202143Z
16,99,235,103,278788,36,2026-05-09T06:16:40.195014Z
267,64,84,54,278788,36,2026-05-09T06:16:40.187962Z
5,72,224,60,278788,35,2026-05-01T12:09:10.218989Z
717,65,515,75,278788,34,2026-04-23T22:06:20.570336Z
568,51,508,48,278788,34,2026-04-23T22:06:20.570010Z
64,87,526,58,278788,34,2026-04-23T10:00:00.366622Z
515,75,267,63,278788,34,2026-04-23T10:00:00.366385Z
329,60,47,74,278788,34,2026-04-23T10:00:00.366188Z
101,48,733,51,278788,34,2026-04-23T10:00:00.365976Z
267,63,84,54,278788,34,2026-04-21T05:51:19.644114Z
47,74,783,55,278788,34,2026-04-21T05:51:19.643909Z
526,58,691,56,278788,34,2026-04-21T05:51:19.643697Z
733,51,341,39,278788,34,2026-04-21T05:51:19.643482Z
624,77,430,144,278788,34,2026-04-21T05:51:19.643247Z
136,74,249,76,278788,34,2026-04-21T05:51:19.642994Z
242,51,235,105,278788,34,2026-04-21T05:51:19.642776Z
381,140,82,78,278788,34,2026-04-21T05:51:19.642573Z
317,45,224,60,278788,34,2026-04-21T05:51:19.642300Z
606,44,72,49,278788,34,2026-04-21T05:51:19.642088Z
5,71,411,50,278788,34,2026-04-21T05:51:19.641871Z
373,62,74,47,278788,34,2026-04-21T05:51:19.641645Z
508,48,151,45,278788,34,2026-04-21T05:51:19.641408Z
670,48,139,45,278788,34,2026-04-21T05:51:19.641058Z
783,55,157,61,278788,33,2026-04-18T09:55:25.158586Z
74,47,5,71,278788,33,2026-04-18T08:03:12.113800Z
157,61,783,55,278788,32,2026-04-10T17:20:32.929126Z
224,60,228,49,278788,32,2026-04-10T17:20:32.928833Z
139,45,67,46,278788,32,2026-04-10T13:41:53.766841Z
5,72,148,44,278788,32,2026-04-10T13:41:53.766554Z
228,49,344,39,278788,32,2026-04-10T12:29:39.223648Z
783,55,160,55,278788,32,2026-04-08T17:07:50.595496Z
148,44,5,68,278788,32,2026-04-08T17:07:50.595212Z
430,144,661,92,278788,32,2026-04-08T16:33:10.370703Z
691,56,136,67,278788,32,2026-04-08T16:33:10.370477Z
160,55,390,55,278788,32,2026-04-08T16:33:10.370274Z
84,54,329,57,278788,32,2026-04-08T16:33:10.370069Z
235,106,242,50,278788,32,2026-04-08T16:33:10.369866Z
344,39,684,51,278788,32,2026-04-08T16:33:10.369651Z
151,45,373,61,278788,32,2026-04-08T16:33:10.369420Z
411,50,260,50,278788,32,2026-04-08T16:33:10.369192Z
67,46,470,40,278788,32,2026-04-08T16:33:10.368972Z
341,39,101,46,278788,32,2026-04-08T16:33:10.368650Z
684,51,226,55,278788,31,2026-03-20T11:47:30.321303Z
661,91,430,144,278788,29,2026-03-03T17:25:12.919593Z
242,50,21,73,278788,29,2026-03-03T17:25:12.913938Z
373,59,8,63,278788,28,2026-02-22T22:55:29.900104Z
249,75,661,89,278788,25,2026-02-05T18:49:01.167353Z
8,63,317,46,278788,25,2026-02-05T18:49:01.162399Z
226,56,407,54,278788,23,2026-01-24T10:59:04.002499Z
470,40,1,57,278788,23,2026-01-24T10:59:04.002177Z
449,93,414,84,278788,23,2026-01-24T10:59:03.993639Z
5,64,373,59,278788,20,2026-01-02T23:25:36.864273Z
5,63,447,38,278788,19,2025-12-30T12:08:17.175811Z
295,48,107,49,278788,19,2025-12-30T12:08:17.175571Z
382,82,390,57,278788,19,2025-12-30T12:08:17.175325Z
236,73,21,72,278788,19,2025-12-30T12:08:17.175054Z
417,67,414,90,278788,19,2025-12-30T12:08:17.174757Z
440,45,407,54,278788,19,2025-12-30T12:08:17.174500Z
139,44,1,60,278788,19,2025-12-30T12:08:17.174169Z
107,49,5,62,278788,19,2025-12-30T11:16:29.512137Z
1,60,101,45,278788,19,2025-12-30T11:16:29.511650Z
485,74,82,77,278788,19,2025-12-30T11:11:34.707082Z
473,52,260,53,278788,19,2025-12-30T11:11:34.706841Z
390,57,382,81,278788,19,2025-12-30T01:35:37.458454Z
414,90,417,66,278788,19,2025-12-30T01:35:37.458141Z
82,77,485,74,278788,19,2025-12-30T01:29:29.147787Z
407,54,226,55,278788,19,2025-12-30T01:13:51.082525Z
485,74,47,73,278788,19,2025-12-30T01:13:51.082326Z
136,70,691,58,278788,19,2025-12-30T01:13:51.082122Z
21,72,120,70,278788,19,2025-12-30T01:13:51.081933Z
260,53,107,48,278788,19,2025-12-30T01:13:51.081745Z
441,41,440,44,278788,19,2025-12-30T01:13:51.081521Z
447,38,295,47,278788,19,2025-12-30T01:13:51.081315Z
5,62,225,56,278788,19,2025-12-30T01:13:51.081109Z
715,40,287,55,278788,19,2025-12-30T01:13:51.080840Z
382,81,497,44,278788,19,2025-12-29T00:02:15.028024Z
691,58,714,74,278788,19,2025-12-29T00:02:15.027691Z
295,47,441,41,278788,19,2025-12-29T00:02:15.027335Z
497,44,21,71,278788,19,2025-12-27T20:31:17.015493Z
120,70,497,44,278788,19,2025-12-27T20:26:43.024333Z
714,74,136,65,278788,19,2025-12-27T20:26:43.024070Z
101,45,1,57,278788,19,2025-12-27T20:26:43.023730Z
47,73,120,70,278788,19,2025-12-27T20:25:06.424696Z
497,44,390,56,278788,19,2025-12-27T20:25:06.424440Z
440,44,373,59,278788,19,2025-12-27T20:25:06.424133Z
225,56,260,51,278788,19,2025-12-27T20:25:06.423825Z
226,55,317,46,278788,19,2025-12-27T17:31:13.408166Z
107,48,72,47,278788,19,2025-12-27T17:31:13.407973Z
417,66,329,55,278788,19,2025-12-27T17:31:13.407781Z
287,55,101,45,278788,19,2025-12-27T17:31:13.407557Z
120,70,414,86,278788,19,2025-12-27T17:31:13.407364Z
450,80,82,75,278788,19,2025-12-27T17:31:13.407153Z
441,41,407,53,278788,19,2025-12-27T17:31:13.406878Z
