element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,90,136,73,4725584,37,2026-05-15T10:52:17.226476Z
299,62,82,81,4725584,37,2026-05-15T10:52:17.218947Z
16,99,235,104,4725584,36,2026-05-08T22:12:31.926311Z
136,74,249,75,4725584,35,2026-05-01T17:25:11.428456Z
730,53,691,56,4725584,34,2026-04-23T20:15:05.547962Z
596,72,430,142,4725584,34,2026-04-23T20:15:05.547776Z
624,77,249,77,4725584,34,2026-04-23T20:15:05.547614Z
450,80,783,55,4725584,34,2026-04-23T20:15:05.547453Z
267,63,235,105,4725584,34,2026-04-23T20:15:05.547262Z
515,75,84,54,4725584,34,2026-04-23T20:15:05.547080Z
381,140,82,82,4725584,34,2026-04-23T20:15:05.546923Z
447,37,411,50,4725584,34,2026-04-23T20:15:05.546769Z
570,42,343,43,4725584,34,2026-04-23T20:15:05.546608Z
568,51,151,45,4725584,34,2026-04-23T20:15:05.546452Z
606,44,77,41,4725584,34,2026-04-23T20:15:05.546273Z
369,39,341,39,4725584,34,2026-04-23T20:15:05.546064Z
1,60,139,45,4725584,34,2026-04-23T20:15:05.545835Z
249,77,624,76,4725584,33,2026-04-18T01:49:36.819790Z
691,56,136,68,4725584,32,2026-04-10T10:07:41.741776Z
84,54,485,73,4725584,32,2026-04-10T10:07:41.741581Z
783,55,329,60,4725584,32,2026-04-10T10:07:41.741346Z
235,106,237,64,4725584,32,2026-04-10T10:07:41.741140Z
82,82,120,69,4725584,32,2026-04-10T10:07:41.740923Z
343,43,684,50,4725584,32,2026-04-10T10:07:41.740721Z
411,50,317,45,4725584,32,2026-04-10T10:07:41.740491Z
151,45,113,45,4725584,32,2026-04-10T10:07:41.740206Z
341,39,470,40,4725584,32,2026-04-10T10:07:41.739991Z
139,45,1,57,4725584,32,2026-04-10T10:07:41.739690Z
485,73,21,73,4725584,31,2026-03-20T18:27:14.260848Z
120,69,267,63,4725584,28,2026-02-27T18:29:14.584254Z
77,40,541,38,4725584,27,2026-02-20T17:59:09.780269Z
267,63,387,66,4725584,26,2026-02-10T14:46:27.248069Z
449,95,414,84,4725584,24,2026-01-31T02:35:15.123032Z
21,74,16,100,4725584,24,2026-01-31T02:35:15.113717Z
329,59,242,49,4725584,22,2026-01-16T22:11:01.029753Z
541,38,295,47,4725584,22,2026-01-16T22:11:01.021312Z
237,64,160,59,4725584,21,2026-01-06T14:04:06.060704Z
387,66,82,74,4725584,19,2025-12-30T17:42:38.569753Z
684,50,72,47,4725584,19,2025-12-30T17:42:38.569326Z
5,63,8,63,4725584,19,2025-12-30T17:42:38.565065Z
624,76,249,72,4725584,18,2025-12-26T18:11:43.187392Z
295,47,257,51,4725584,18,2025-12-26T18:11:43.180383Z
414,86,237,66,4725584,16,2025-12-12T23:34:51.639747Z
113,45,256,58,4725584,16,2025-12-11T21:41:19.265856Z
160,62,267,66,4725584,14,2025-12-02T17:54:19.972157Z
694,42,317,45,4725584,13,2025-11-29T01:48:12.632429Z
624,76,249,75,4725584,13,2025-11-29T01:48:12.632159Z
47,69,242,49,4725584,13,2025-11-29T01:48:12.631914Z
120,70,237,67,4725584,13,2025-11-29T01:48:12.631663Z
414,80,16,101,4725584,13,2025-11-29T01:48:12.631416Z
384,75,267,67,4725584,13,2025-11-29T01:48:12.631107Z
449,89,82,75,4725584,13,2025-11-29T01:48:12.630848Z
74,45,257,50,4725584,13,2025-11-29T01:48:12.630570Z
36,46,256,57,4725584,13,2025-11-29T01:48:12.630091Z
113,45,72,48,4725584,13,2025-11-29T01:48:12.629694Z
411,51,8,62,4725584,13,2025-11-29T01:48:12.629303Z
32,50,1,57,4725584,13,2025-11-29T01:48:12.628981Z
8,62,5,63,4725584,12,2025-11-20T03:13:15.860117Z
267,67,427,55,4725584,12,2025-11-12T12:49:21.759745Z
16,101,449,89,4725584,12,2025-11-12T12:49:21.759216Z
136,63,666,89,4725584,12,2025-11-12T12:49:21.751977Z
237,67,717,70,4725584,8,2025-10-18T00:47:51.047773Z
427,57,48,59,4725584,4,2025-09-13T01:27:08.134157Z
317,45,191,40,4725584,4,2025-09-13T01:27:08.133976Z
72,46,508,50,4725584,4,2025-09-13T01:27:08.133788Z
1,55,220,50,4725584,4,2025-09-13T01:27:08.133605Z
256,56,568,55,4725584,4,2025-09-13T01:27:08.133407Z
666,90,64,89,4725584,4,2025-09-13T01:27:08.133205Z
242,50,299,65,4725584,4,2025-09-13T01:27:08.133018Z
717,70,267,65,4725584,4,2025-09-13T01:27:08.132817Z
449,90,413,84,4725584,4,2025-09-13T01:27:08.132570Z
249,76,252,45,4725584,3,2025-08-29T18:52:51.453250Z
82,72,235,105,4725584,3,2025-08-29T18:52:51.447017Z
