season_name,total_points,rank
2012/13,1528,2020963
2013/14,2066,777366
2014/15,1696,1642563
2015/16,1842,1566054
2016/17,1724,2336208
2017/18,2054,767713
2018/19,1684,4810131
2019/20,1911,2943939
2020/21,1441,6840595
2021/22,2053,2313727
2022/23,2017,5032103
2023/24,2079,3800818
2024/25,2092,4386676
