event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,93,93,15380,15545,15380,1,0,1000,0,0,0
2,51,144,5148179,5154435,115102,50,4,1001,0,0,10
3,79,223,58054,58124,4600,1,4,1005,0,0,4
4,82,305,900724,901826,3028,10,10,1007,1,0,11
5,38,343,7792287,7797809,16612,70,10,1012,0,0,11
6,66,409,1807180,1808729,20672,20,33,1014,2,0,11
7,85,494,553449,554669,7900,5,30,1018,1,0,3
8,85,579,299117,300214,2228,5,30,1024,0,0,21
9,63,642,1372540,1372849,869,15,13,1024,3,0,8
10,79,721,1928138,1931011,1024,20,6,1035,1,0,9
11,37,758,6543499,6548856,1455,55,6,1041,0,0,5
12,49,807,2457927,2461125,1185,20,10,1044,1,0,5
13,71,878,86318,88718,143,1,10,1045,0,0,2
14,63,941,5561991,5565659,391,45,22,1045,1,0,8
15,67,1008,1173767,1174677,190,10,11,1046,2,0,3
16,79,1087,1374849,1376321,216,15,13,1045,3,0,17
17,74,1161,4818890,4820682,469,40,25,1048,2,0,13
18,41,1202,7766178,7768636,828,65,38,1049,1,0,15
19,50,1252,2373210,2374894,433,20,48,1046,1,0,9
20,48,1300,4091795,4094428,729,35,37,1047,1,0,26
21,65,1365,1151359,1153642,413,10,37,1048,0,0,14
22,46,1411,3599650,3602405,342,30,26,1048,1,0,20
23,68,1479,356458,356591,50,5,32,1050,1,0,12
24,77,1556,430839,432087,29,5,32,1055,0,0,10
25,78,1634,778932,780503,18,10,24,1058,1,0,5
26,67,1701,3648808,3651429,24,30,27,1060,1,0,6
27,49,1750,4292797,4298699,23,35,27,1059,0,0,10
28,70,1820,2339365,2341495,46,20,31,1061,1,0,3
29,79,1899,1022428,1023044,15,10,10,1057,2,0,17
30,50,1949,3338800,3344558,27,30,10,1063,0,0,15
31,55,2004,2545048,2547347,46,20,86,1063,2,0,11
32,43,2047,7738515,7742831,133,60,4,1050,0,0,11
33,106,2153,723260,723629,203,10,36,1048,2,0,0
34,61,2214,834897,838881,210,10,36,1047,0,0,3
35,55,2269,4551058,4558457,225,40,36,1048,0,0,19
36,91,2360,1136754,1137488,131,10,10,1048,3,0,12
37,15,2375,9858253,9860716,260,80,0,1050,1,0,11
