name,time,event
freehit,2025-11-28T18:16:07.958714Z,13
3xc,2025-12-05T10:34:27.799264Z,15
wildcard,2025-12-17T19:08:42.253645Z,17
bboost,2025-12-20T12:21:08.309749Z,18
3xc,2026-02-10T11:48:57.288435Z,26
freehit,2026-04-16T11:07:44.179107Z,33
wildcard,2026-04-29T11:30:34.728135Z,35
bboost,2026-05-01T20:35:52.827929Z,36
