event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,56,56,3932979,4003856,3932974,45,0,1000,0,0,9
2,63,119,1875042,1891449,1832224,20,0,1000,0,0,4
3,44,163,7062934,7082915,2708508,65,14,1000,1,0,5
4,69,232,4017557,4038308,2375417,35,3,1001,1,0,13
5,37,269,8204141,8240518,3191122,70,3,1001,0,0,-1
6,67,336,1649721,1659207,1976999,15,3,995,2,0,0
7,67,403,4459375,4469829,2035469,40,1,996,2,0,6
8,88,491,187528,190716,929182,5,1,998,0,0,7
9,67,558,785863,789508,434075,10,0,997,2,0,13
10,71,629,4213844,4240410,498094,35,0,1000,0,0,7
11,61,690,247852,249621,195957,5,0,1001,2,0,4
12,36,726,7133538,7154560,283088,60,4,1004,1,0,6
13,64,790,225276,231009,103950,5,4,1005,0,0,1
14,53,843,8142736,8162401,230245,70,4,1005,0,0,15
15,80,923,215481,216542,70952,5,0,1005,2,0,4
16,88,1011,451230,451636,39847,5,2,1009,1,0,12
17,82,1093,2543657,2560080,40210,25,0,1010,0,0,8
18,74,1167,129673,129850,9058,5,1,1010,5,0,0
19,58,1225,749672,752771,3035,10,2,1009,1,0,26
20,50,1275,3453299,3468524,3930,30,3,1008,1,0,5
21,64,1339,1342103,1361984,2533,15,3,1008,0,0,4
22,41,1380,5573820,5618775,2748,45,3,1009,0,0,11
23,37,1417,9605762,9608789,3655,80,1,1007,3,0,8
24,74,1491,732360,744561,2208,10,1,1007,0,0,11
25,91,1582,84667,86813,648,1,1,1010,0,0,5
26,73,1655,2088366,2090738,560,20,1,1010,3,0,7
27,47,1702,5195045,5245414,591,45,1,1015,0,0,14
28,78,1780,1054075,1062539,531,10,3,1016,2,0,4
29,68,1848,2881645,2891687,425,25,1,1013,1,0,9
30,49,1897,3697787,3740367,708,30,1,1014,0,0,18
31,71,1968,229583,232393,385,5,12,1017,2,0,3
32,58,2026,2800781,2811929,446,25,3,1018,1,0,13
33,96,2122,1298048,1313171,1302,15,3,1015,0,0,36
34,55,2177,1703358,1706486,1686,15,4,1013,1,0,4
35,63,2240,1944362,1974521,1147,15,0,1013,0,0,9
36,89,2329,1305989,1318858,773,15,0,1018,0,0,0
37,52,2381,531093,532552,190,5,1,1016,2,0,13
