event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,71,71,838026,840464,838026,10,15,1000,0,0,13
2,60,131,2639060,2640477,618467,25,15,1001,1,0,4
3,64,195,971321,971927,197978,10,5,1006,1,0,14
4,73,268,2649081,2651644,202885,25,1,1003,0,0,26
5,54,322,1563964,1566474,133751,15,1,1010,0,0,9
6,69,391,1353824,1355127,100827,15,4,1014,2,0,24
7,59,450,6691480,6692449,253153,60,17,1018,1,0,24
8,100,550,24194,24265,31095,1,85,1024,1,0,14
9,47,597,5623980,5625187,43357,50,73,1029,1,0,10
10,73,670,3699846,3702375,56194,35,59,1036,1,0,7
11,39,709,5499544,5502575,63948,45,59,1043,0,0,4
12,44,753,4044252,4045890,67247,35,49,1047,2,0,3
13,52,805,997912,999472,43127,10,49,1047,0,0,7
14,78,883,1357137,1358194,28749,15,22,1047,1,0,7
15,82,965,156475,156582,5331,5,12,1049,1,0,9
16,96,1061,139293,139711,1655,5,49,1044,5,0,10
17,92,1153,962707,963544,863,10,48,1053,1,0,23
18,58,1207,1497556,1498374,618,15,33,1057,2,4,0
19,57,1264,878796,879138,188,10,30,1057,1,0,1
20,60,1324,1187849,1188939,132,10,15,1055,1,0,5
21,58,1382,3064983,3066785,123,25,7,1056,1,0,17
22,32,1414,10468652,10470571,297,85,24,1061,1,0,13
23,47,1461,4938111,4939879,200,40,33,1065,1,0,14
24,68,1529,1921642,1922980,174,20,36,1067,1,0,6
25,68,1597,3162333,3164627,260,25,28,1066,1,0,2
26,53,1650,8603337,8604332,816,70,25,1066,1,0,2
27,28,1678,12425388,12425812,2534,100,25,1065,0,0,13
28,94,1772,53007,53137,828,1,26,1052,0,0,0
29,51,1823,7259083,7261494,1800,60,26,1058,0,0,0
30,62,1885,722495,723602,1397,10,33,1062,1,0,0
31,61,1946,1387566,1389097,1330,15,48,1063,2,0,4
32,59,2005,2478986,2480029,1366,20,40,1065,1,0,18
33,106,2111,693944,695314,2282,10,40,1061,0,0,11
34,36,2147,6251396,6251831,6880,50,38,1059,2,0,6
35,53,2200,5679749,5681156,7767,45,18,1059,1,0,11
36,84,2284,2314387,2315698,7197,20,10,1059,1,0,8
37,78,2362,10724,10739,528,1,10,1058,0,0,4
