event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,57,57,3654199,3654506,3654196,40,0,1000,0,0,5
2,44,101,7387574,7387797,5333665,70,0,1002,0,0,12
3,55,156,2885611,2885687,3809281,30,0,1008,0,0,4
4,79,235,1379773,1379822,2039766,15,0,1010,1,0,12
5,55,290,1340381,1340547,1248428,15,0,1014,0,0,2
6,87,377,78123,78133,269594,1,0,1014,0,0,8
7,76,453,1876985,1877169,206822,20,0,1016,0,0,3
8,118,571,504,504,5043,1,3,1019,5,0,0
9,38,609,8898852,8899022,17433,75,3,1023,0,0,5
10,72,681,4118623,4118719,26919,35,8,1028,2,0,11
11,49,730,1653417,1653585,14996,15,8,1034,0,0,10
12,58,788,855281,855352,6026,10,12,1036,1,0,10
13,58,846,483733,483853,2362,5,12,1036,0,0,1
14,67,913,4237626,4237809,3745,35,15,1035,1,0,3
15,52,965,5032440,5032517,5331,45,18,1033,2,0,4
16,77,1042,1698255,1698339,6108,15,14,1035,3,0,15
17,70,1112,5940706,5940797,13772,50,5,1041,1,0,15
18,63,1175,758265,758285,5462,10,5,1047,3,0,-1
19,39,1214,7066388,7066619,6305,60,16,1048,1,0,12
20,43,1257,5851760,5851854,11502,50,4,1049,1,0,4
21,55,1312,3872082,3872301,12410,35,4,1045,0,0,5
22,37,1349,7720686,7720856,16013,65,4,1045,0,0,7
23,55,1404,2205855,2205890,7852,20,12,1042,2,0,2
24,89,1493,35621,35629,1915,1,4,1042,1,0,1
25,66,1559,3961444,3961550,2758,35,5,1047,2,0,6
26,73,1632,1884165,1884258,2253,15,5,1051,0,0,5
27,47,1679,5195045,5195316,2352,45,5,1051,0,0,8
28,80,1759,838113,838177,1810,10,20,1050,3,0,0
29,55,1814,6096762,6096963,2902,50,20,1052,0,0,2
30,61,1875,878485,878534,2489,10,2,1056,2,0,15
31,55,1930,2519513,2519630,3183,20,20,1054,1,0,2
32,65,1995,1095205,1095380,2325,10,16,1043,0,0,12
33,122,2117,226985,227065,1680,5,15,1045,1,0,0
34,69,2186,277662,277863,1045,5,15,1045,0,0,6
35,61,2247,2475397,2475719,798,20,15,1048,0,0,6
36,82,2329,2760811,2760980,773,25,19,1050,1,0,7
37,22,2351,7174947,7175061,973,60,12,1052,2,0,11
