event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,73,73,631488,633077,631488,10,0,1000,0,0,0
2,67,140,1207900,1208592,198074,15,0,1001,0,0,0
3,55,195,2885611,2886920,187993,30,0,1006,0,0,4
4,75,270,2251481,2252541,167141,20,1,1008,1,0,4
5,57,327,1061319,1062052,85409,10,10,1012,1,0,8
6,86,413,98604,98808,14013,1,50,1016,1,0,2
7,80,493,1200853,1201844,8698,10,66,1019,1,0,2
8,70,563,2172246,2173486,10278,20,51,1026,1,0,3
9,45,608,6325728,6326785,18855,55,51,1028,1,0,15
10,92,700,215217,215421,6314,5,33,1032,1,0,9
11,38,738,6342132,6344047,8061,55,29,1034,1,0,9
12,44,782,3974765,3976556,9529,35,23,1039,1,0,0
13,40,822,3944737,3946257,14411,35,30,1037,1,0,6
14,82,904,775333,775884,7233,10,15,1039,1,0,0
15,73,977,553676,553999,2289,5,1,1043,1,0,9
16,62,1039,5663904,5664219,7438,50,21,1049,3,0,3
17,82,1121,2638913,2640023,7937,25,20,1052,1,0,5
18,47,1168,5055990,5057588,8417,45,24,1055,2,0,1
19,62,1230,381034,381126,2193,5,24,1053,1,0,0
20,60,1290,1216711,1217306,1494,10,39,1052,2,0,17
21,53,1343,4828470,4830123,1993,40,40,1053,1,0,6
22,49,1392,2544619,2545560,1303,20,9,1050,1,0,14
23,44,1436,6294416,6296081,1097,50,0,1050,1,0,2
24,52,1488,7784524,7785165,2677,65,1,1050,1,0,1
25,91,1579,84667,84883,796,1,1,1053,0,0,19
26,67,1646,3444090,3445747,974,30,1,1055,0,0,12
27,40,1686,9294590,9294832,1600,75,13,1049,3,0,6
28,75,1757,1481953,1482983,2059,15,16,1052,2,4,6
29,99,1856,45289,45314,278,1,84,1051,1,0,1
30,61,1917,851226,852062,222,10,93,1055,1,0,6
31,67,1984,526187,526775,166,5,115,1053,1,0,6
32,58,2042,2553534,2561818,180,20,16,1045,0,0,12
33,116,2158,354632,354955,160,5,28,1046,1,0,0
34,64,2222,580259,581966,128,5,28,1046,0,0,23
35,56,2278,4156291,4161111,145,35,28,1048,0,0,16
36,74,2352,4807203,4808067,223,40,39,1047,2,0,11
37,39,2391,2022822,2023527,111,20,26,1049,1,0,8
