season_name,total_points,rank
2015/16,1660,2364427
2016/17,2068,332368
2017/18,1891,2087583
2018/19,2079,1030817
2019/20,2155,520615
2020/21,2311,320831
2021/22,2556,45127
2022/23,2472,270265
2023/24,2544,25972
2024/25,2211,2694126
