element,position,multiplier,player_name
32,1,1,Emiliano Martínez Romero
5,2,1,Gabriel dos Santos Magalhães
77,3,1,James Hill
8,4,1,Jurriën Timber
449,5,2,Bruno Borges Fernandes
235,6,1,Cole Palmer
119,7,1,Bryan Mbeumo
47,8,1,Morgan Rogers
329,9,1,Harry Wilson
430,10,1,Erling Haaland
249,11,1,João Pedro Junqueira de Jesus
470,12,0,Martin Dúbravka
691,13,0,Dominic Calvert-Lewin
694,14,0,Nordi Mukiele
541,15,0,Reinildo Mandava
