element_in,element_in_cost,element_out,element_out_cost,entry,event,time
242,53,47,74,8190938,37,2026-05-15T16:09:32.399839Z
6,61,342,44,8190938,35,2026-05-01T17:27:00.361419Z
163,51,266,72,8190938,35,2026-05-01T17:26:39.168711Z
342,44,706,39,8190938,35,2026-05-01T17:12:15.522864Z
341,39,253,51,8190938,35,2026-05-01T17:01:23.057099Z
178,63,691,57,8190938,35,2026-05-01T17:01:23.056812Z
266,72,267,63,8190938,35,2026-05-01T16:13:01.324708Z
253,51,470,40,8190938,35,2026-05-01T16:13:01.324496Z
257,51,6,61,8190938,35,2026-05-01T16:13:01.324197Z
515,76,517,55,8190938,35,2026-05-01T16:10:35.577008Z
691,57,64,87,8190938,35,2026-05-01T16:10:35.576729Z
411,51,317,45,8190938,35,2026-04-30T23:24:24.342136Z
706,39,77,41,8190938,35,2026-04-30T23:22:52.211376Z
256,58,684,50,8190938,35,2026-04-30T23:22:52.211216Z
430,145,624,77,8190938,35,2026-04-30T23:22:52.211055Z
417,65,381,140,8190938,35,2026-04-30T23:22:52.210887Z
267,63,387,69,8190938,35,2026-04-30T23:22:52.210674Z
6,61,373,60,8190938,35,2026-04-30T23:22:52.210440Z
381,140,82,79,8190938,34,2026-04-23T19:18:13.843709Z
64,87,430,143,8190938,34,2026-04-23T06:06:18.526178Z
1,60,139,45,8190938,34,2026-04-20T17:11:09.805039Z
344,39,343,43,8190938,33,2026-04-18T09:59:54.246828Z
77,42,74,47,8190938,33,2026-04-18T09:58:19.020073Z
343,43,342,44,8190938,33,2026-04-18T09:40:01.457675Z
411,51,224,60,8190938,33,2026-04-18T09:05:48.811134Z
237,65,417,63,8190938,33,2026-04-18T09:05:48.810846Z
249,77,178,63,8190938,33,2026-04-18T09:03:48.278516Z
74,47,684,51,8190938,33,2026-04-17T23:13:55.989773Z
342,44,317,45,8190938,33,2026-04-17T23:13:55.989564Z
783,55,47,74,8190938,33,2026-04-17T23:13:55.989364Z
178,63,624,76,8190938,33,2026-04-17T23:13:55.989147Z
691,56,136,68,8190938,33,2026-04-17T23:13:55.988943Z
417,63,449,99,8190938,33,2026-04-17T23:13:55.988743Z
90,50,517,55,8190938,33,2026-04-17T23:13:55.988533Z
235,105,387,69,8190938,33,2026-04-17T23:13:55.988290Z
151,46,77,41,8190938,33,2026-04-17T23:13:55.988069Z
224,60,373,61,8190938,33,2026-04-17T23:13:55.987842Z
72,52,5,68,8190938,33,2026-04-17T23:13:55.987623Z
341,39,139,45,8190938,33,2026-04-17T23:13:55.987244Z
624,76,249,75,8190938,32,2026-04-10T16:40:39.191023Z
684,51,226,54,8190938,31,2026-03-20T16:48:40.864127Z
387,68,382,84,8190938,28,2026-02-27T18:14:30.452562Z
373,59,8,64,8190938,27,2026-02-21T13:16:47.493930Z
382,84,21,70,8190938,27,2026-02-21T13:16:47.493509Z
77,40,260,52,8190938,27,2026-02-21T13:16:47.486419Z
8,64,684,50,8190938,25,2026-02-06T08:31:06.853293Z
249,73,64,87,8190938,24,2026-01-31T10:41:32.271978Z
449,95,16,99,8190938,24,2026-01-28T19:57:44.557062Z
260,52,441,43,8190938,24,2026-01-28T19:57:44.550255Z
82,77,414,83,8190938,23,2026-01-24T10:53:02.711885Z
64,86,661,88,8190938,20,2026-01-03T09:49:11.288039Z
47,75,82,75,8190938,20,2026-01-03T09:49:11.287590Z
5,65,411,52,8190938,20,2026-01-03T09:49:11.287075Z
139,45,1,57,8190938,20,2026-01-03T09:49:11.281747Z
441,42,348,40,8190938,19,2025-12-30T15:40:30.567382Z
107,48,348,40,8190938,18,2025-12-26T16:45:50.558203Z
373,59,684,49,8190938,18,2025-12-26T16:45:50.558015Z
660,48,517,53,8190938,18,2025-12-26T16:45:50.557712Z
382,81,16,101,8190938,18,2025-12-26T16:45:50.557504Z
