name,time,event
wildcard,2025-09-13T07:37:08.606048Z,4
bboost,2025-09-20T08:56:18.758696Z,5
3xc,2025-09-27T08:58:20.876027Z,6
freehit,2025-12-26T16:04:13.320229Z,18
bboost,2026-01-24T10:55:59.174559Z,23
3xc,2026-02-10T17:25:10.633315Z,26
freehit,2026-04-17T22:58:01.863599Z,33
wildcard,2026-04-30T16:22:55.663660Z,35
