h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.00656,2.31286,2.00656,1.40418,"{'att': 136, 'def': 18}","{'att': 281, 'def': 15}",7,2,2,2,1.0954,d,2024-08-17 16:30:00,0,1,0,1,0.6023799999999999
h,2.48059,0.335346,1.71929,0.335346,"{'att': 227, 'def': 20}","{'att': 365, 'def': 13}",12,4,2,0,2.806,w,2024-08-24 18:45:00,1,0,0,3,1.383944
h,2.28876,1.17772,2.28876,1.17772,"{'att': 198, 'def': 13}","{'att': 363, 'def': 22}",9,13,4,0,2.2084,w,2024-08-30 18:45:00,1,0,0,3,1.1110399999999998
a,1.8081,0.217777,1.8081,0.217777,"{'att': 236, 'def': 34}","{'att': 316, 'def': 10}",5,1,1,1,2.6096000000000004,d,2024-09-15 18:45:00,0,1,0,1,1.5903230000000002
h,0.941382,2.75751,0.941382,2.75751,"{'att': 275, 'def': 25}","{'att': 333, 'def': 9}",6,8,1,2,0.3627,l,2024-09-22 18:45:00,0,0,1,0,-1.816128
a,2.30465,0.984798,2.30465,0.984798,"{'att': 251, 'def': 17}","{'att': 397, 'def': 21}",9,4,3,2,2.2752999999999997,w,2024-09-28 13:00:00,1,0,0,3,1.319852
h,3.44641,1.29026,3.44641,0.528958,"{'att': 92, 'def': 19}","{'att': 321, 'def': 6}",11,1,3,2,2.6386000000000003,w,2024-10-05 18:45:00,1,0,0,3,2.917452
a,0.796917,0.78742,0.796917,0.78742,"{'att': 290, 'def': 19}","{'att': 260, 'def': 19}",5,9,1,0,1.313,w,2024-10-20 18:45:00,1,0,0,3,0.009496999999999978
h,2.82542,2.36179,1.30283,2.36179,"{'att': 276, 'def': 13}","{'att': 244, 'def': 15}",10,7,4,4,1.7106999999999999,d,2024-10-27 17:00:00,0,1,0,1,-1.0589600000000001
a,1.68832,0.319674,1.68832,0.319674,"{'att': 116, 'def': 22}","{'att': 375, 'def': 12}",14,0,3,0,2.4617,w,2024-10-30 17:30:00,1,0,0,3,1.368646
h,3.34539,1.14021,3.34539,1.14021,"{'att': 221, 'def': 20}","{'att': 265, 'def': 16}",10,1,1,0,2.6660999999999997,w,2024-11-03 19:45:00,1,0,0,3,2.2051800000000004
h,1.47373,1.00611,0.712432,1.00611,"{'att': 237, 'def': 35}","{'att': 279, 'def': 17}",5,2,1,1,1.7458,d,2024-11-10 19:45:00,0,1,0,1,-0.2936780000000001
a,2.79774,0.554633,2.79774,0.554633,"{'att': 219, 'def': 15}","{'att': 558, 'def': 17}",10,2,5,0,2.7727,w,2024-11-23 14:00:00,1,0,0,3,2.243107
h,3.0797,0.274097,3.0797,0.274097,"{'att': 244, 'def': 14}","{'att': 325, 'def': 9}",13,1,3,1,2.8867,w,2024-12-06 17:30:00,1,0,0,3,2.805603
a,2.33306,0.634641,1.57176,0.634641,"{'att': 270, 'def': 21}","{'att': 335, 'def': 23}",6,2,6,0,2.6078,w,2024-12-16 19:45:00,1,0,0,3,0.937119
h,1.89916,0.367536,1.89916,0.367536,"{'att': 180, 'def': 30}","{'att': 349, 'def': 19}",10,6,2,0,2.4933,w,2024-12-23 19:45:00,1,0,0,3,1.5316239999999999
a,3.1724,0.302293,2.4111,0.302293,"{'att': 165, 'def': 12}","{'att': 371, 'def': 11}",9,1,3,0,2.9196,w,2024-12-28 17:00:00,1,0,0,3,2.1088069999999997
a,2.35271,0.668042,2.35271,0.668042,"{'att': 223, 'def': 21}","{'att': 345, 'def': 14}",9,3,1,0,2.5223999999999998,w,2025-01-12 14:00:00,1,0,0,3,1.684668
h,1.79382,0.914393,1.79382,0.914393,"{'att': 236, 'def': 21}","{'att': 249, 'def': 26}",8,5,2,2,2.178,d,2025-01-15 19:45:00,0,1,0,1,0.879427
h,1.6401,0.412045,1.6401,0.412045,"{'att': 169, 'def': 26}","{'att': 401, 'def': 14}",18,2,3,1,2.3845,w,2025-01-19 19:45:00,1,0,0,3,1.228055
a,2.58246,0.719003,1.82116,0.719003,"{'att': 286, 'def': 20}","{'att': 334, 'def': 36}",6,1,4,0,2.6319,w,2025-01-26 17:00:00,1,0,0,3,1.102157
a,1.98309,1.04439,1.98309,1.04439,"{'att': 202, 'def': 19}","{'att': 365, 'def': 23}",11,4,1,1,2.0901,d,2025-02-02 17:00:00,0,1,0,1,0.9387000000000001
a,0.589261,1.05274,0.589261,1.05274,"{'att': 143, 'def': 18}","{'att': 344, 'def': 15}",10,1,0,3,0.8849,l,2025-02-06 19:30:00,0,0,1,0,-0.463479
h,1.87526,1.03291,1.87526,0.271614,"{'att': 205, 'def': 26}","{'att': 239, 'def': 12}",9,3,2,1,2.0139,w,2025-02-10 19:45:00,1,0,0,3,1.603646
a,2.08504,1.3662,2.08504,1.3662,"{'att': 190, 'def': 26}","{'att': 322, 'def': 27}",3,6,0,1,1.9192999999999998,l,2025-02-16 19:45:00,0,0,1,0,0.7188399999999997
