h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.29639,1.30634,1.29639,1.30634,"{'att': 203, 'def': 19}","{'att': 243, 'def': 26}",3,3,0,0,1.3843,d,2024-08-18 18:45:00,0,1,0,1,-0.009950000000000125
h,2.04246,3.0773,2.04246,2.31601,"{'att': 117, 'def': 20}","{'att': 353, 'def': 19}",13,3,1,2,0.7296,l,2024-08-25 18:45:00,0,0,1,0,-0.27354999999999974
a,0.382591,0.415282,0.382591,0.415282,"{'att': 300, 'def': 28}","{'att': 282, 'def': 17}",5,4,0,0,1.2029999999999998,d,2024-09-01 18:45:00,0,1,0,1,-0.03269099999999997
a,2.65805,1.59603,2.65805,1.59603,"{'att': 214, 'def': 13}","{'att': 240, 'def': 28}",10,4,1,1,2.0877000000000003,d,2024-09-15 10:30:00,0,1,0,1,1.0620199999999997
h,2.5658,0.525078,1.8045,0.525078,"{'att': 205, 'def': 23}","{'att': 337, 'def': 17}",8,6,3,0,2.7259,w,2024-09-22 16:00:00,1,0,0,3,1.2794219999999998
h,1.99001,2.02845,1.99001,2.02845,"{'att': 129, 'def': 17}","{'att': 281, 'def': 11}",9,5,2,1,1.3488,w,2024-09-29 13:00:00,1,0,0,3,-0.03843999999999981
a,1.47893,1.11968,1.47893,1.11968,"{'att': 170, 'def': 29}","{'att': 346, 'def': 20}",11,3,1,1,1.6095000000000002,d,2024-10-06 16:00:00,0,1,0,1,0.35925000000000007
h,0.78742,0.796917,0.78742,0.796917,"{'att': 260, 'def': 19}","{'att': 290, 'def': 19}",9,5,0,1,1.3376000000000001,l,2024-10-20 18:45:00,0,0,1,0,-0.009496999999999978
a,0.657353,4.56893,0.657353,3.80763,"{'att': 204, 'def': 26}","{'att': 343, 'def': 17}",10,7,1,5,0.0132,l,2024-10-27 19:45:00,0,0,1,0,-3.150277
h,0.436341,0.189286,0.436341,0.189286,"{'att': 278, 'def': 20}","{'att': 285, 'def': 19}",4,4,1,0,1.5009000000000001,w,2024-10-31 19:45:00,1,0,0,3,0.24705499999999997
a,2.38413,1.51701,2.38413,1.51701,"{'att': 155, 'def': 27}","{'att': 317, 'def': 23}",14,3,2,3,2.0302,l,2024-11-03 17:00:00,0,0,1,0,0.8671199999999999
h,1.06974,2.16772,1.06974,2.16772,"{'att': 227, 'def': 25}","{'att': 213, 'def': 24}",4,3,2,3,0.5776,l,2024-11-10 14:00:00,0,0,1,0,-1.0979800000000002
a,0.592582,2.02389,0.592582,2.02389,"{'att': 404, 'def': 28}","{'att': 190, 'def': 17}",5,5,0,1,0.288,l,2024-11-24 17:00:00,0,0,1,0,-1.431308
h,0.667881,1.76696,0.667881,1.76696,"{'att': 271, 'def': 29}","{'att': 273, 'def': 20}",1,7,0,2,0.5146,l,2024-12-02 19:45:00,0,0,1,0,-1.0990790000000001
h,2.38077,0.826928,2.38077,0.0656291,"{'att': 225, 'def': 29}","{'att': 306, 'def': 29}",13,3,4,1,2.4437,w,2024-12-07 19:45:00,1,0,0,3,2.3151409000000003
a,0.650738,1.1153,0.650738,1.1153,"{'att': 171, 'def': 20}","{'att': 382, 'def': 30}",3,8,0,2,0.9002,l,2024-12-15 17:00:00,0,0,1,0,-0.4645619999999999
h,5.55856,0.615694,4.03596,0.615694,"{'att': 216, 'def': 20}","{'att': 324, 'def': 11}",20,1,5,0,2.9943999999999997,w,2024-12-22 11:30:00,1,0,0,3,3.4202660000000003
a,1.61126,2.26348,1.61126,2.26348,"{'att': 199, 'def': 8}","{'att': 263, 'def': 22}",9,12,1,1,0.9220999999999999,d,2024-12-29 19:45:00,0,1,0,1,-0.65222
h,1.23422,1.31957,1.23422,1.31957,"{'att': 281, 'def': 10}","{'att': 191, 'def': 21}",1,3,2,0,1.321,w,2025-01-05 19:45:00,1,0,0,3,-0.08534999999999981
a,1.58872,2.28949,0.827419,1.52819,"{'att': 217, 'def': 13}","{'att': 273, 'def': 20}",5,6,2,2,0.8239,d,2025-01-12 17:00:00,0,1,0,1,-0.7007709999999999
h,1.79725,0.494153,1.79725,0.494153,"{'att': 333, 'def': 23}","{'att': 344, 'def': 16}",6,3,3,1,2.545,w,2025-01-17 19:45:00,1,0,0,3,1.303097
a,2.6168,0.805147,1.0942,0.805147,"{'att': 259, 'def': 17}","{'att': 298, 'def': 22}",4,2,2,1,2.6363,w,2025-01-26 14:00:00,1,0,0,3,0.2890530000000001
h,0.364702,0.384749,0.364702,0.384749,"{'att': 293, 'def': 14}","{'att': 289, 'def': 15}",7,4,1,1,1.2046999999999999,d,2025-02-02 19:45:00,0,1,0,1,-0.02004699999999998
a,2.14236,0.905188,1.38106,0.905188,"{'att': 332, 'def': 40}","{'att': 136, 'def': 18}",9,4,1,0,2.3648000000000002,w,2025-02-09 17:00:00,1,0,0,3,0.47587199999999996
a,1.41178,0.293477,1.41178,0.293477,"{'att': 158, 'def': 17}","{'att': 417, 'def': 19}",5,2,1,0,2.3765,w,2025-02-16 17:00:00,1,0,0,3,1.118303
h,2.16209,0.332233,2.16209,0.332233,"{'att': 280, 'def': 19}","{'att': 378, 'def': 11}",2,2,4,0,2.6661,w,2025-02-24 19:45:00,1,0,0,3,1.829857
h,1.59518,1.29634,1.59518,1.29634,"{'att': 370, 'def': 27}","{'att': 315, 'def': 30}",9,4,2,1,1.5969,w,2025-03-02 17:00:00,1,0,0,3,0.29884
a,2.99912,0.0771894,2.99912,0.0771894,"{'att': 225, 'def': 17}","{'att': 371, 'def': 18}",7,2,1,0,2.9472000000000005,w,2025-03-09 17:00:00,1,0,0,3,2.9219306
h,1.61105,1.10046,1.61105,1.10046,"{'att': 245, 'def': 9}","{'att': 388, 'def': 19}",6,4,1,0,1.8276999999999999,w,2025-03-16 15:00:00,1,0,0,3,0.5105900000000001
a,1.90759,0.694403,1.90759,0.694403,"{'att': 191, 'def': 20}","{'att': 231, 'def': 15}",15,5,1,0,2.2459999999999996,w,2025-03-29 19:45:00,1,0,0,3,1.213187
h,1.37162,0.994645,1.37162,0.994645,"{'att': 336, 'def': 22}","{'att': 254, 'def': 28}",4,7,1,1,1.7215,d,2025-04-06 18:45:00,0,1,0,1,0.37697500000000006
a,0.221733,1.92122,0.221733,1.92122,"{'att': 196, 'def': 19}","{'att': 225, 'def': 18}",2,4,1,1,0.1842,d,2025-04-13 18:45:00,0,1,0,1,-1.699487
h,1.24696,0.330349,1.24696,0.330349,"{'att': 228, 'def': 12}","{'att': 303, 'def': 20}",7,7,1,0,2.4792,w,2025-04-19 18:45:00,1,0,0,3,0.9166110000000001
a,2.79826,1.10299,2.79826,1.10299,"{'att': 354, 'def': 18}","{'att': 148, 'def': 20}",8,14,1,0,2.4735,w,2025-04-27 13:00:00,1,0,0,3,1.69527
h,1.00134,0.760529,1.00134,0.760529,"{'att': 336, 'def': 19}","{'att': 270, 'def': 19}",8,5,1,0,1.5589,w,2025-05-04 16:00:00,1,0,0,3,0.2408109999999999
a,0.572288,2.87542,0.572288,2.87542,"{'att': 263, 'def': 20}","{'att': 165, 'def': 16}",3,6,1,2,0.1637,l,2025-05-12 18:45:00,0,0,1,0,-2.303132
h,1.57656,1.78592,1.57656,1.78592,"{'att': 339, 'def': 25}","{'att': 270, 'def': 17}",6,11,3,1,1.1966999999999999,w,2025-05-18 18:45:00,1,0,0,3,-0.20936
a,2.64436,0.381059,1.88306,0.381059,"{'att': 222, 'def': 14}","{'att': 297, 'def': 22}",9,2,2,0,2.8035000000000005,w,2025-05-25 18:45:00,1,0,0,3,1.502001
