h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.31541,0.937134,1.31541,0.937134,"{'att': 312, 'def': 29}","{'att': 155, 'def': 12}",1,8,0,1,1.7233,l,2024-08-24 13:30:00,0,0,1,0,0.37827599999999995
h,0.918629,2.66887,0.918629,2.66887,"{'att': 348, 'def': 27}","{'att': 195, 'def': 13}",6,9,0,2,0.27,l,2024-08-31 13:30:00,0,0,1,0,-1.750241
a,1.10732,3.95617,1.10732,3.95617,"{'att': 251, 'def': 25}","{'att': 197, 'def': 20}",8,4,1,2,0.1333,l,2024-09-14 13:30:00,0,0,1,0,-2.84885
h,1.32383,2.26878,1.32383,2.26878,"{'att': 285, 'def': 23}","{'att': 193, 'def': 23}",4,9,2,2,0.7119,d,2024-09-21 13:30:00,0,1,0,1,-0.94495
a,1.02915,4.1712,1.02915,3.41342,"{'att': 339, 'def': 20}","{'att': 139, 'def': 26}",2,18,2,4,0.0825,l,2024-09-27 18:30:00,0,0,1,0,-2.38427
h,2.28586,2.37344,2.28586,1.4881,"{'att': 148, 'def': 22}","{'att': 223, 'def': 14}",6,10,1,3,1.3193,l,2024-10-05 13:30:00,0,0,1,0,0.79776
a,2.3454,2.46268,1.58762,2.46268,"{'att': 247, 'def': 23}","{'att': 240, 'def': 20}",7,7,1,3,1.3239999999999998,l,2024-10-19 13:30:00,0,0,1,0,-0.8750600000000002
h,0.205046,3.1499,0.205046,3.1499,"{'att': 454, 'def': 29}","{'att': 154, 'def': 12}",1,16,0,5,0.061200000000000004,l,2024-10-27 14:30:00,0,0,1,0,-2.9448540000000003
a,2.08714,3.83028,2.08714,3.83028,"{'att': 382, 'def': 23}","{'att': 166, 'def': 21}",2,11,2,7,0.40770000000000006,l,2024-11-02 14:30:00,0,0,1,0,-1.74314
h,0.777554,1.40554,0.777554,1.40554,"{'att': 423, 'def': 13}","{'att': 157, 'def': 14}",6,13,1,1,0.8448,d,2024-11-09 14:30:00,0,1,0,1,-0.627986
a,0.652259,2.05767,0.652259,2.05767,"{'att': 378, 'def': 30}","{'att': 284, 'def': 16}",4,15,0,2,0.4165,l,2024-11-23 14:30:00,0,0,1,0,-1.405411
a,0.250706,2.15529,0.250706,1.39751,"{'att': 256, 'def': 25}","{'att': 206, 'def': 19}",6,7,0,1,0.1488,l,2024-11-30 14:30:00,0,0,1,0,-1.146804
h,1.16256,1.20754,1.16256,1.20754,"{'att': 272, 'def': 24}","{'att': 247, 'def': 17}",4,6,0,1,1.3056,l,2024-12-07 14:30:00,0,0,1,0,-0.04498000000000002
a,1.23723,3.0131,1.23723,3.0131,"{'att': 209, 'def': 12}","{'att': 110, 'def': 21}",1,17,1,1,0.39959999999999996,d,2024-12-14 14:30:00,0,1,0,1,-1.77587
h,1.68369,0.512353,1.68369,0.512353,"{'att': 219, 'def': 32}","{'att': 209, 'def': 28}",9,12,2,0,2.2481,w,2024-12-22 14:30:00,1,0,0,3,1.1713369999999999
a,0.697735,1.7238,0.697735,1.7238,"{'att': 302, 'def': 21}","{'att': 179, 'def': 13}",7,10,0,2,0.5118,l,2025-01-11 14:30:00,0,0,1,0,-1.026065
h,1.8213,1.15308,1.8213,1.15308,"{'att': 185, 'def': 18}","{'att': 209, 'def': 24}",7,1,1,0,1.8656000000000001,w,2025-01-15 17:30:00,1,0,0,3,0.6682199999999998
h,2.75969,2.38567,2.00191,2.38567,"{'att': 243, 'def': 27}","{'att': 177, 'def': 16}",11,20,3,3,1.6460000000000001,d,2025-01-18 14:30:00,0,1,0,1,-0.3837600000000001
a,0.759449,2.93153,0.759449,2.05904,"{'att': 322, 'def': 27}","{'att': 219, 'def': 17}",6,5,0,3,0.1779,l,2025-01-25 17:30:00,0,0,1,0,-1.299591
h,0.843049,3.33243,0.843049,3.33243,"{'att': 141, 'def': 24}","{'att': 230, 'def': 20}",9,6,0,1,0.1712,l,2025-02-01 14:30:00,0,0,1,0,-2.489381
a,2.0,2.0,2.0,1.25,"{'att': 0, 'def': 0}","{'att': 0, 'def': 0}",0,0,2,2,1.0,d,2025-02-09 13:30:00,0,1,0,1,0.75
h,3.3688,2.70519,3.3688,2.70519,"{'att': 392, 'def': 20}","{'att': 171, 'def': 19}",5,12,2,0,1.8322,w,2025-02-15 14:30:00,1,0,0,3,0.6636099999999998
a,1.46609,2.16138,1.46609,2.16138,"{'att': 278, 'def': 23}","{'att': 216, 'def': 16}",2,6,1,1,0.8374,d,2025-02-22 14:30:00,0,1,0,1,-0.69529
h,1.4452,0.525952,1.4452,0.525952,"{'att': 95, 'def': 26}","{'att': 189, 'def': 23}",11,7,0,1,2.1492,l,2025-03-01 14:30:00,0,0,1,0,0.9192480000000001
a,1.36274,2.72891,1.36274,1.97113,"{'att': 387, 'def': 17}","{'att': 118, 'def': 21}",6,9,3,2,0.4964,w,2025-03-08 14:30:00,1,0,0,3,-0.60839
h,1.88062,3.29403,1.88062,3.29403,"{'att': 254, 'def': 11}","{'att': 223, 'def': 20}",9,11,1,3,0.5981000000000001,l,2025-03-16 15:30:00,0,0,1,0,-1.4134099999999998
a,0.702152,2.08076,0.702152,2.08076,"{'att': 355, 'def': 27}","{'att': 206, 'def': 14}",4,8,1,3,0.32789999999999997,l,2025-03-28 19:30:00,0,0,1,0,-1.3786080000000003
h,0.815791,2.64663,0.815791,2.64663,"{'att': 238, 'def': 34}","{'att': 294, 'def': 11}",3,8,0,4,0.28400000000000003,l,2025-04-05 13:30:00,0,0,1,0,-1.830839
h,1.86097,1.02536,1.86097,1.02536,"{'att': 201, 'def': 15}","{'att': 200, 'def': 19}",8,7,1,2,1.9310999999999998,l,2025-04-12 13:30:00,0,0,1,0,0.83561
a,0.4947,2.70919,0.4947,2.70919,"{'att': 215, 'def': 27}","{'att': 183, 'def': 9}",7,7,0,1,0.1617,l,2025-04-19 13:30:00,0,0,1,0,-2.21449
h,1.5178,0.498974,0.612074,0.498974,"{'att': 121, 'def': 19}","{'att': 299, 'def': 15}",5,1,1,1,2.4032999999999998,d,2025-04-27 13:30:00,0,1,0,1,0.11310000000000003
a,1.81311,0.463987,1.81311,0.463987,"{'att': 195, 'def': 22}","{'att': 180, 'def': 14}",8,6,0,0,2.4422000000000006,d,2025-05-02 18:30:00,0,1,0,1,1.349123
h,0.734972,2.48765,0.734972,2.48765,"{'att': 199, 'def': 15}","{'att': 155, 'def': 14}",5,10,1,4,0.32630000000000003,l,2025-05-10 13:30:00,0,0,1,0,-1.752678
a,1.34252,0.802748,1.34252,0.802748,"{'att': 310, 'def': 17}","{'att': 266, 'def': 9}",4,5,2,0,1.87,w,2025-05-17 13:30:00,1,0,0,3,0.5397719999999999
