season_name,total_points,rank
2017/18,2186,156475
2018/19,1977,2165351
2019/20,2218,225970
2020/21,2193,957662
2021/22,2487,125004
2022/23,2301,1514463
2023/24,2275,1283706
2024/25,2465,232541
