event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,68,68,1235729,1241727,1235729,15,0,1000,0,0,10
2,51,119,5148179,5154991,1832224,50,0,1001,0,0,10
3,67,186,633226,634057,493714,10,0,1005,2,0,6
4,80,266,1121832,1125441,242684,10,0,1005,0,0,9
5,52,318,2085575,2091024,187487,20,0,1006,0,0,14
6,58,376,3406126,3406742,297578,30,2,1005,3,0,3
7,61,437,5966654,5969493,523453,50,2,1008,0,0,7
8,72,509,1646545,1650242,415824,15,2,1012,0,0,20
9,42,551,7589786,7590630,594612,65,6,1010,3,0,0
10,85,636,804388,806346,367903,10,3,1013,1,0,9
11,52,688,1049739,1052450,214620,10,3,1015,0,0,6
12,53,741,1622123,1623643,134292,15,4,1013,2,0,6
13,45,786,2228322,2231832,127969,20,4,1017,0,0,10
14,75,861,1825484,1828101,98600,15,4,1018,0,0,13
15,80,941,215481,215648,26356,5,10,1022,2,0,7
16,85,1026,648713,649325,16745,10,0,1024,0,0,5
17,85,1111,2046641,2048470,14551,20,1,1030,2,0,9
18,50,1161,3763838,3766166,12724,30,13,1036,1,0,13
19,30,1191,10777220,10780906,23686,90,13,1036,0,0,13
20,61,1252,1045642,1047348,14909,10,0,1032,1,0,2
21,65,1317,1289771,1291081,9252,15,11,1029,2,0,8
22,53,1370,1548660,1549475,4972,15,14,1029,2,0,16
23,35,1405,10332165,10333764,7407,85,2,1036,2,0,14
24,80,1485,268639,269347,3179,5,1,1038,1,0,4
25,97,1582,32920,33001,664,1,1,1044,2,0,10
26,59,1641,6209100,6213728,1351,50,1,1047,0,0,5
27,48,1689,4731004,4737968,1314,40,1,1047,0,0,5
28,94,1783,64938,65195,438,1,22,1044,3,0,2
29,57,1840,5527230,5531939,688,45,22,1046,0,0,0
30,59,1899,1055690,1059821,617,10,22,1049,0,0,8
31,64,1963,932946,933995,507,10,3,1050,3,0,2
32,56,2019,3179668,3187126,621,25,47,1033,0,0,11
33,137,2156,20552,20757,176,1,79,1028,1,0,0
34,63,2219,657018,660285,156,10,79,1028,0,0,14
35,54,2273,4949151,4957187,187,40,79,1028,0,0,8
36,76,2349,4279762,4281976,260,35,36,1030,2,0,17
37,8,2357,11654971,11655091,713,90,21,1032,1,0,18
