event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,59,59,3111857,3314697,3111856,35,0,1000,0,0,6
2,59,118,2894935,2961441,2056707,30,5,1001,1,0,12
3,47,161,6003068,6061241,3109646,55,33,1007,2,4,5
4,79,240,1290624,1342851,1591728,15,12,1012,0,0,26
5,41,281,6471775,6616009,1977616,55,12,1018,0,0,22
6,68,349,1402196,1441187,1203804,15,12,1023,0,0,0
7,88,437,340241,348347,523453,5,3,1024,2,0,11
8,74,511,1302642,1345277,375212,15,3,1031,0,0,15
9,39,550,8811903,8848524,614484,75,9,1030,2,0,28
10,71,621,4397696,4454608,689511,40,6,1035,1,0,13
11,38,659,6342132,6421774,769717,55,5,1038,1,0,6
12,51,710,1983767,2018777,556266,20,9,1035,1,0,5
13,69,779,121894,130155,178343,1,9,1035,0,0,1
14,84,863,589372,598304,90360,5,6,1034,2,0,4
15,49,912,6143200,6200857,121447,50,10,1038,1,0,15
16,95,1007,160200,164203,49934,5,19,1043,4,0,6
17,98,1105,448243,459595,21219,5,8,1050,1,0,9
18,47,1152,4996713,5041446,21714,40,19,1054,1,0,25
19,33,1185,9920077,9969437,33204,80,12,1052,1,0,11
20,58,1243,1550557,1567520,24808,15,1,1048,2,0,9
21,52,1295,4956068,5089930,30777,40,1,1046,0,0,9
22,45,1340,4066247,4096805,26165,35,13,1046,2,0,19
23,45,1385,5828715,5882656,22457,50,19,1046,1,0,11
24,76,1457,584576,597463,15556,5,23,1047,2,4,5
25,74,1531,1452177,1486533,13308,15,9,1048,1,0,8
26,68,1599,3341773,3377723,13870,30,7,1053,1,0,8
27,41,1640,8304160,8495611,19277,65,7,1056,0,0,8
28,78,1718,1054075,1073540,16006,10,19,1053,2,0,4
29,71,1789,2125627,2196542,11191,20,19,1054,0,0,14
30,71,1860,122195,127192,5509,1,7,1056,1,0,10
31,57,1917,2138441,2163277,6292,20,39,1055,2,0,0
32,69,1986,603381,648432,3752,5,36,1045,0,0,11
33,136,2122,24705,26523,1318,1,53,1044,1,0,0
34,83,2205,10892,12613,368,1,53,1046,0,0,11
35,54,2259,4949151,5118286,410,40,53,1049,0,0,16
36,77,2336,4020080,4045881,563,35,37,1049,2,0,16
37,25,2361,5980182,6016111,571,50,40,1051,1,0,11
