name,time,event
wildcard,2025-08-31T19:47:59.636900Z,4
bboost,2025-09-26T22:42:40.076107Z,6
freehit,2025-11-29T00:02:30.534689Z,13
3xc,2025-12-14T09:15:28.179143Z,17
3xc,2026-02-09T17:08:44.415504Z,26
wildcard,2026-04-10T12:35:13.255060Z,32
bboost,2026-04-14T08:44:47.495349Z,33
freehit,2026-04-23T11:57:10.891637Z,34
