element_in,element_in_cost,element_out,element_out_cost,entry,event,time
700,42,350,54,66111,37,2026-05-15T10:37:57.554310Z
5,73,706,39,66111,37,2026-05-15T10:37:57.549553Z
666,89,691,57,66111,36,2026-05-08T18:21:14.708463Z
450,81,235,104,66111,36,2026-05-08T18:20:06.886818Z
749,43,658,42,66111,34,2026-04-19T20:01:40.235660Z
547,48,615,55,66111,34,2026-04-19T20:01:40.235445Z
606,44,541,38,66111,34,2026-04-19T20:01:40.235187Z
658,42,730,53,66111,34,2026-04-19T19:58:17.583486Z
615,55,335,44,66111,34,2026-04-19T19:58:17.583188Z
596,72,691,56,66111,34,2026-04-19T19:53:36.334829Z
624,77,430,142,66111,34,2026-04-19T19:53:36.334456Z
730,53,249,77,66111,34,2026-04-19T19:53:36.334077Z
335,44,350,54,66111,34,2026-04-19T19:53:36.333706Z
717,65,235,105,66111,34,2026-04-19T19:53:36.333325Z
450,80,84,54,66111,34,2026-04-19T19:53:36.332975Z
381,140,82,82,66111,34,2026-04-19T19:53:36.332728Z
317,45,706,39,66111,34,2026-04-19T19:53:36.332493Z
541,38,411,50,66111,34,2026-04-19T19:53:36.332296Z
5,71,151,45,66111,34,2026-04-19T19:53:36.332091Z
371,56,148,44,66111,34,2026-04-19T19:53:36.331811Z
373,62,77,42,66111,34,2026-04-19T19:53:36.331545Z
670,48,139,44,66111,34,2026-04-19T19:53:36.331309Z
1,60,67,46,66111,34,2026-04-19T19:53:36.331034Z
148,44,5,70,66111,32,2026-04-09T20:16:31.030879Z
235,106,783,55,66111,32,2026-04-09T17:04:01.931400Z
706,39,72,51,66111,32,2026-04-08T22:12:37.299362Z
67,46,470,40,66111,32,2026-04-08T22:12:37.299088Z
249,78,661,90,66111,32,2026-04-08T22:05:17.398075Z
691,56,100,46,66111,32,2026-04-08T22:05:17.397733Z
783,55,485,73,66111,32,2026-04-08T22:05:17.397376Z
350,54,382,83,66111,32,2026-04-08T22:05:17.397034Z
84,54,329,56,66111,32,2026-04-08T22:05:17.396680Z
82,82,47,74,66111,32,2026-04-08T22:05:17.396268Z
77,42,569,50,66111,32,2026-04-08T22:05:17.395916Z
72,51,440,45,66111,32,2026-04-08T22:05:17.395570Z
411,50,347,38,66111,32,2026-04-08T22:05:17.395183Z
151,45,191,39,66111,32,2026-04-08T22:05:17.394719Z
485,73,21,73,66111,31,2026-03-20T14:43:00.970631Z
569,50,8,63,66111,31,2026-03-20T14:43:00.963641Z
449,99,235,105,66111,28,2026-02-27T12:57:55.310742Z
382,84,414,81,66111,27,2026-02-20T17:15:20.360261Z
47,76,16,99,66111,26,2026-02-09T19:57:31.397770Z
8,64,151,45,66111,26,2026-02-09T19:57:31.391386Z
100,46,136,71,66111,24,2026-01-29T06:03:09.899933Z
5,69,575,46,66111,24,2026-01-29T06:03:09.892828Z
