h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.52226,3.29885,0.52226,3.29885,"{'att': 375, 'def': 21}","{'att': 255, 'def': 29}",6,13,0,6,0.1038,l,2025-08-22 18:30:00,0,0,1,0,-2.7765899999999997
h,3.29717,0.969982,3.29717,0.969982,"{'att': 152, 'def': 24}","{'att': 309, 'def': 17}",10,4,2,0,2.7007000000000003,w,2025-08-30 13:30:00,1,0,0,3,2.327188
a,1.5009,0.770276,1.5009,0.770276,"{'att': 215, 'def': 18}","{'att': 186, 'def': 33}",6,15,1,0,1.9684,w,2025-09-13 13:30:00,1,0,0,3,0.7306239999999999
h,3.79591,1.39264,3.79591,1.39264,"{'att': 278, 'def': 13}","{'att': 275, 'def': 12}",11,9,3,1,2.7671,w,2025-09-20 16:30:00,1,0,0,3,2.40327
a,2.61107,2.59654,1.85329,2.59654,"{'att': 302, 'def': 24}","{'att': 245, 'def': 17}",13,9,1,0,1.3868,w,2025-09-27 13:30:00,1,0,0,3,-0.74325
a,1.14077,0.668613,1.14077,0.668613,"{'att': 287, 'def': 23}","{'att': 334, 'def': 27}",9,9,1,1,1.7703000000000002,d,2025-10-04 13:30:00,0,1,0,1,0.47215700000000005
h,1.15611,1.29355,1.15611,1.29355,"{'att': 322, 'def': 15}","{'att': 290, 'def': 22}",5,7,2,1,1.2510000000000001,w,2025-10-18 13:30:00,1,0,0,3,-0.13744
a,2.69438,0.639182,2.69438,0.639182,"{'att': 293, 'def': 16}","{'att': 395, 'def': 25}",9,3,6,0,2.6515,w,2025-10-25 13:30:00,1,0,0,3,2.0551980000000003
h,1.73471,1.0701,1.73471,1.0701,"{'att': 318, 'def': 10}","{'att': 240, 'def': 27}",9,10,3,1,1.8718000000000001,w,2025-11-01 14:30:00,1,0,0,3,0.6646099999999999
a,1.56187,1.92349,1.56187,1.92349,"{'att': 243, 'def': 21}","{'att': 269, 'def': 33}",8,5,1,3,1.101,l,2025-11-08 14:30:00,0,0,1,0,-0.36161999999999983
h,2.42834,0.774872,2.42834,0.774872,"{'att': 308, 'def': 14}","{'att': 292, 'def': 19}",15,8,2,0,2.5254000000000003,w,2025-11-23 14:30:00,1,0,0,3,1.653468
a,1.09232,0.388883,1.09232,0.388883,"{'att': 235, 'def': 21}","{'att': 348, 'def': 12}",8,4,0,0,1.9668,d,2025-11-28 19:30:00,0,1,0,1,0.703437
h,3.64182,0.473289,2.88405,0.473289,"{'att': 275, 'def': 20}","{'att': 277, 'def': 35}",7,7,6,0,2.95,w,2025-12-06 17:30:00,1,0,0,3,2.410761
a,0.495677,1.4766,0.495677,1.4766,"{'att': 154, 'def': 18}","{'att': 366, 'def': 22}",0,6,1,3,0.5551,l,2025-12-12 19:30:00,0,0,1,0,-0.980923
h,1.93929,2.70478,1.93929,2.70478,"{'att': 387, 'def': 23}","{'att': 271, 'def': 15}",7,10,1,3,0.8995,l,2025-12-20 17:30:00,0,0,1,0,-0.76549
h,2.80289,0.147682,2.80289,0.147682,"{'att': 187, 'def': 15}","{'att': 329, 'def': 29}",16,3,2,0,2.8859,w,2026-01-14 19:30:00,1,0,0,3,2.655208
h,2.86917,4.65226,2.86917,4.65226,"{'att': 382, 'def': 16}","{'att': 292, 'def': 24}",8,9,1,5,0.517,l,2026-01-17 17:30:00,0,0,1,0,-1.78309
a,2.07675,0.987658,2.07675,0.987658,"{'att': 115, 'def': 28}","{'att': 460, 'def': 16}",6,1,3,0,2.212,w,2026-01-24 14:30:00,1,0,0,3,1.089092
a,2.05989,1.33165,2.05989,0.573869,"{'att': 303, 'def': 22}","{'att': 359, 'def': 26}",11,2,1,1,1.9403000000000001,d,2026-01-27 19:30:00,0,1,0,1,1.4860210000000003
h,2.09422,2.57678,2.09422,1.81901,"{'att': 146, 'def': 12}","{'att': 403, 'def': 32}",17,5,1,2,1.0147,l,2026-01-31 14:30:00,0,0,1,0,0.27520999999999995
a,3.0577,1.12167,3.0577,1.12167,"{'att': 174, 'def': 22}","{'att': 231, 'def': 25}",8,6,2,1,2.5683,w,2026-02-08 14:30:00,1,0,0,3,1.9360300000000001
