season_name,total_points,rank
2006/07,1688,276599
2007/08,1938,280024
2008/09,1969,37891
2009/10,2126,165629
2010/11,1887,328145
2011/12,1941,304337
2012/13,2092,73740
2013/14,1988,1088186
2014/15,2095,58447
2015/16,2091,251993
2016/17,2317,7974
2017/18,1815,2699533
2018/19,2258,118622
2019/20,2185,362418
2020/21,2304,349121
2021/22,2348,470990
2022/23,2451,362754
2023/24,2306,986588
2024/25,2410,509586
