h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.31286,2.00656,1.40418,2.00656,"{'att': 281, 'def': 15}","{'att': 136, 'def': 18}",2,7,2,2,1.6357,d,2024-08-17 16:30:00,0,1,0,1,-0.6023799999999999
a,0.660299,0.401371,0.660299,0.401371,"{'att': 382, 'def': 24}","{'att': 162, 'def': 9}",2,5,1,0,1.5867,w,2024-08-24 18:45:00,1,0,0,3,0.258928
h,1.34735,2.09653,1.34735,1.33524,"{'att': 173, 'def': 14}","{'att': 286, 'def': 21}",4,3,0,2,0.7913,l,2024-09-01 16:30:00,0,0,1,0,0.012110000000000065
h,1.59603,2.65805,1.59603,2.65805,"{'att': 240, 'def': 28}","{'att': 214, 'def': 13}",4,10,1,1,0.7283999999999999,d,2024-09-15 10:30:00,0,1,0,1,-1.0620199999999997
a,0.388857,2.33503,0.388857,1.57373,"{'att': 197, 'def': 24}","{'att': 241, 'def': 18}",2,9,0,2,0.1533,l,2024-09-21 13:00:00,0,0,1,0,-1.184873
h,0.385259,2.91803,0.385259,2.15673,"{'att': 389, 'def': 19}","{'att': 198, 'def': 21}",3,8,0,3,0.0766,l,2024-09-28 16:00:00,0,0,1,0,-1.771471
a,0.543171,4.0137,0.543171,3.2524,"{'att': 281, 'def': 18}","{'att': 222, 'def': 19}",3,18,1,5,0.039400000000000004,l,2024-10-05 16:00:00,0,0,1,0,-2.709229
h,0.450285,1.15682,0.450285,1.15682,"{'att': 274, 'def': 28}","{'att': 133, 'def': 13}",4,5,2,2,0.6214,d,2024-10-19 13:00:00,0,1,0,1,-0.7065349999999999
a,0.261739,2.9799,0.261739,2.9799,"{'att': 348, 'def': 14}","{'att': 220, 'def': 26}",2,9,0,3,0.058399999999999994,l,2024-10-27 14:00:00,0,0,1,0,-2.7181610000000003
h,0.848655,0.909048,0.848655,0.909048,"{'att': 301, 'def': 22}","{'att': 112, 'def': 8}",5,8,0,1,1.2398,l,2024-10-31 17:30:00,0,0,1,0,-0.06039299999999992
a,1.15243,0.883705,1.15243,0.883705,"{'att': 231, 'def': 26}","{'att': 187, 'def': 11}",5,5,1,0,1.6051,w,2024-11-04 17:30:00,1,0,0,3,0.2687250000000001
h,1.03893,1.37361,1.03893,1.37361,"{'att': 263, 'def': 27}","{'att': 159, 'def': 16}",2,9,1,1,1.0933,d,2024-11-07 20:00:00,0,1,0,1,-0.3346800000000001
h,2.1978,2.81223,2.1978,1.28964,"{'att': 239, 'def': 22}","{'att': 275, 'def': 17}",6,6,2,2,0.9692,d,2024-11-24 11:30:00,0,1,0,1,0.9081600000000001
a,1.7171,0.156386,1.7171,0.156386,"{'att': 247, 'def': 34}","{'att': 298, 'def': 17}",6,4,2,0,2.651,w,2024-12-01 11:30:00,1,0,0,3,1.5607140000000002
h,0.327249,0.70601,0.327249,0.70601,"{'att': 204, 'def': 18}","{'att': 290, 'def': 30}",4,9,0,0,0.8711,d,2024-12-07 14:00:00,0,1,0,1,-0.378761
a,0.204497,1.28243,0.204497,1.28243,"{'att': 310, 'def': 26}","{'att': 265, 'def': 23}",6,10,0,0,0.4195,d,2024-12-15 19:45:00,0,1,0,1,-1.077933
h,0.707336,1.42377,0.707336,1.42377,"{'att': 397, 'def': 27}","{'att': 228, 'def': 17}",4,3,1,2,0.728,l,2024-12-21 17:00:00,0,0,1,0,-0.716434
a,2.01725,1.42691,2.01725,0.665612,"{'att': 271, 'def': 25}","{'att': 170, 'def': 25}",4,8,2,1,1.841,w,2024-12-28 14:00:00,1,0,0,3,1.3516380000000003
