event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,49,49,6072149,6191665,6072139,65,0,1000,0,0,11
2,68,117,1134698,1156650,2217667,15,0,1000,1,0,0
3,63,180,1124013,1140332,840681,10,10,1000,1,0,16
4,50,230,9782526,9810965,2605924,85,10,1001,0,0,15
5,56,286,1139004,1174457,1543078,10,10,999,0,0,11
6,88,374,72078,74291,337279,1,10,996,3,0,1
7,71,445,3260766,3291207,345051,30,16,998,1,0,4
8,71,516,1842241,1874094,291210,20,16,1003,0,0,12
9,57,573,2626707,2647884,198808,25,6,1002,1,0,7
10,83,656,1029679,1053182,129263,10,0,1006,0,0,11
11,35,691,7614118,7694964,180833,65,0,1012,0,0,4
12,55,746,1248967,1264625,99270,15,4,1017,1,0,7
13,76,822,27085,30568,14235,1,4,1019,0,0,1
14,69,891,3398170,3453820,17195,30,4,1019,0,0,3
15,76,967,387789,389205,4614,5,1,1018,4,0,9
16,76,1043,1900210,1913008,5775,20,1,1022,4,0,7
17,82,1125,2679780,2697347,6231,25,0,1027,2,0,8
18,45,1166,5960474,5988543,9785,50,15,1028,2,4,11
19,43,1209,5090024,5123183,8670,45,10,1028,1,0,16
20,41,1250,6601797,6623690,17176,55,12,1028,1,0,2
21,49,1299,6339368,6363011,25419,50,24,1024,1,0,8
22,32,1327,10539769,10561225,49281,85,4,1021,2,4,14
23,56,1383,1762211,1802302,24898,15,4,1022,0,0,18
24,62,1445,3788586,3810465,28699,30,0,1021,2,0,15
25,74,1519,1452177,1474329,24036,15,4,1024,1,0,7
26,95,1610,69321,70404,7871,1,4,1023,2,4,7
27,59,1669,1345812,1378149,4273,15,4,1026,0,0,12
28,76,1745,1329512,1343254,4094,15,4,1026,2,0,1
29,82,1827,696513,703863,1496,10,59,1027,1,0,6
30,70,1897,153249,157170,726,5,41,1033,1,0,21
31,62,1959,1199831,1210668,646,10,37,1037,1,0,0
32,58,2017,2553534,2649440,722,20,7,1029,0,0,13
33,134,2151,42342,54286,243,1,34,1029,1,0,0
34,58,2209,1185939,1230918,291,10,34,1029,0,0,6
35,48,2257,7769722,7794004,469,60,13,1030,1,0,16
36,82,2339,2760811,2780409,476,25,17,1033,1,0,11
37,32,2371,3658329,3680081,365,30,0,1033,1,0,2
