element_in,element_in_cost,element_out,element_out_cost,entry,event,time
20,65,82,81,99126,37,2026-05-15T14:15:01.559150Z
387,70,515,76,99126,36,2026-05-08T08:42:02.765042Z
515,76,235,105,99126,35,2026-04-30T21:53:30.124256Z
5,72,77,42,99126,35,2026-04-30T21:53:30.117616Z
136,74,596,72,99126,34,2026-04-24T07:24:01.107756Z
64,87,136,74,99126,34,2026-04-23T12:42:43.600530Z
335,44,329,60,99126,34,2026-04-23T12:42:43.600243Z
596,72,30,73,99126,34,2026-04-23T08:21:01.436917Z
515,75,387,71,99126,34,2026-04-23T08:21:01.436691Z
21,72,47,74,99126,34,2026-04-23T08:21:01.436459Z
606,44,694,45,99126,34,2026-04-23T08:21:01.436088Z
30,73,596,72,99126,34,2026-04-23T07:17:48.557998Z
387,71,21,72,99126,34,2026-04-23T07:17:48.557678Z
596,72,560,50,99126,34,2026-04-22T09:46:11.090445Z
329,60,515,75,99126,34,2026-04-22T09:46:11.090155Z
694,45,568,51,99126,34,2026-04-22T09:46:11.089781Z
560,50,730,53,99126,34,2026-04-22T08:52:02.584442Z
21,72,299,62,99126,34,2026-04-22T08:52:02.583900Z
299,62,329,60,99126,34,2026-04-22T08:35:33.640876Z
568,51,6,61,99126,34,2026-04-22T08:35:33.640641Z
136,74,596,72,99126,34,2026-04-21T11:10:17.947118Z
730,53,64,86,99126,34,2026-04-21T11:10:17.946898Z
47,74,623,43,99126,34,2026-04-21T11:10:17.946625Z
623,43,393,42,99126,34,2026-04-21T09:10:23.653678Z
448,37,541,38,99126,34,2026-04-21T09:10:23.653382Z
596,72,311,50,99126,34,2026-04-21T09:07:23.372419Z
393,42,47,74,99126,34,2026-04-21T09:07:23.372212Z
6,61,568,51,99126,34,2026-04-21T09:07:23.371979Z
567,39,369,39,99126,34,2026-04-21T09:07:23.371642Z
311,50,136,73,99126,34,2026-04-20T08:37:11.558140Z
381,140,387,71,99126,34,2026-04-20T08:37:11.557749Z
447,37,694,45,99126,34,2026-04-20T08:37:11.557355Z
541,38,440,46,99126,34,2026-04-20T08:37:11.556899Z
568,51,6,61,99126,34,2026-04-20T08:37:11.556653Z
369,39,812,40,99126,34,2026-04-20T08:37:11.556354Z
64,86,681,73,99126,34,2026-04-20T07:48:16.097165Z
681,73,430,142,99126,34,2026-04-20T07:44:58.272023Z
624,77,249,77,99126,34,2026-04-20T07:44:58.271835Z
515,75,783,55,99126,34,2026-04-20T07:44:58.271672Z
329,60,235,105,99126,34,2026-04-20T07:44:58.271489Z
387,71,82,82,99126,34,2026-04-20T07:44:58.271333Z
5,71,706,39,99126,34,2026-04-20T07:44:58.271174Z
694,45,411,50,99126,34,2026-04-20T07:44:58.270974Z
440,46,151,45,99126,34,2026-04-20T07:44:58.270805Z
6,61,77,42,99126,34,2026-04-20T07:44:58.270627Z
373,62,72,51,99126,34,2026-04-20T07:44:58.270381Z
812,40,470,40,99126,34,2026-04-20T07:44:58.270208Z
1,60,139,44,99126,34,2026-04-20T07:44:58.269923Z
411,50,260,51,99126,32,2026-04-09T19:04:08.442064Z
706,39,344,39,99126,32,2026-04-09T19:02:42.559966Z
136,73,691,56,99126,32,2026-04-08T19:06:08.138245Z
470,40,67,46,99126,32,2026-04-08T19:06:08.138003Z
691,56,136,73,99126,32,2026-04-08T19:04:31.921323Z
67,46,341,39,99126,32,2026-04-08T19:04:31.920920Z
260,51,411,50,99126,32,2026-04-08T18:47:21.817897Z
783,55,84,54,99126,32,2026-04-07T20:59:28.568784Z
47,74,783,55,99126,32,2026-04-07T20:41:13.657771Z
344,39,224,60,99126,32,2026-04-07T20:41:13.657450Z
136,73,691,56,99126,32,2026-04-07T19:54:12.866691Z
691,56,136,72,99126,32,2026-04-07T19:50:57.595111Z
84,54,335,44,99126,32,2026-04-07T19:50:57.594555Z
783,55,47,74,99126,32,2026-04-07T19:50:57.594264Z
82,82,387,70,99126,32,2026-04-07T19:50:57.594048Z
