event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,66,66,1560764,1614818,1560765,20,0,1000,0,0,9
2,49,115,5811696,5851272,2478284,55,0,1001,0,0,8
3,44,159,7062934,7087630,3343333,65,33,1005,1,0,4
4,95,254,86753,87415,647897,1,1,1008,2,0,14
5,58,312,895251,906374,312386,10,0,1014,1,0,0
6,74,386,646016,654013,147516,10,0,1016,0,0,6
7,72,458,2863727,2893414,150440,25,0,1018,0,0,8
8,67,525,3011058,3024275,174279,25,4,1022,2,0,17
9,43,568,6841854,6881307,257856,60,4,1023,0,0,27
10,91,659,263373,267412,108613,5,2,1027,1,0,12
11,38,697,6013927,6069438,130389,50,2,1032,0,0,6
12,56,753,1151794,1153921,67247,10,0,1031,3,0,5
13,48,801,1589936,1612212,54956,15,0,1033,0,0,6
14,67,868,4305634,4319927,68960,35,8,1032,2,0,3
15,63,931,1827822,1837275,47258,15,3,1034,2,0,4
16,83,1014,853210,854335,34158,10,14,1038,1,0,15
17,80,1094,3120819,3136567,38330,25,7,1042,1,0,13
18,42,1136,7366672,7387397,50643,60,6,1040,2,0,15
19,52,1188,1655584,1681233,27937,15,0,1034,0,0,13
20,47,1235,4426261,4444288,36348,35,0,1038,1,0,8
21,54,1289,4457417,4478947,41002,40,19,1034,1,0,12
22,34,1323,9580492,9609506,57376,80,9,1035,1,0,12
23,43,1366,6435897,6497971,55265,55,9,1037,0,0,11
24,65,1431,2745850,2760602,53136,25,25,1035,1,0,1
25,74,1505,1530879,1531937,45623,15,2,1039,4,0,10
26,84,1589,412485,420033,22079,5,2,1043,0,0,5
27,54,1643,2509131,2544948,16281,20,2,1044,0,0,11
28,88,1731,238563,240628,8359,5,20,1043,3,0,3
29,80,1811,891901,898363,3481,10,13,1045,1,0,14
30,70,1881,135928,141252,1748,5,13,1051,0,0,13
31,68,1949,439864,445513,1128,5,26,1053,2,0,2
32,56,2005,3179668,3232664,1366,25,23,1045,0,0,13
33,112,2117,470091,472002,1680,5,12,1045,1,0,0
34,71,2188,182941,196730,934,5,12,1045,0,0,14
35,68,2256,977045,998647,479,10,12,1048,0,0,9
36,76,2332,4279762,4291859,675,35,33,1052,2,0,19
37,21,2353,7545478,7553722,872,60,13,1054,2,0,11
