season_name,total_points,rank
2012/13,1931,430379
2013/14,2014,985057
2014/15,1867,750961
2015/16,1991,693955
2016/17,2010,558488
2017/18,2195,135838
2018/19,2004,1838897
2019/20,2179,389237
2020/21,2281,446030
2021/22,2527,71941
2022/23,2504,158409
2023/24,2398,371662
2024/25,2327,1203819
