h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.201044,1.4294,0.201044,0.686125,"{'att': 271, 'def': 13}","{'att': 174, 'def': 24}",2,9,0,1,0.2705,l,2025-08-19 19:00:00,0,0,1,0,-0.485081
h,0.946758,0.589594,0.946758,0.589594,"{'att': 222, 'def': 19}","{'att': 230, 'def': 14}",7,4,1,0,1.6038000000000001,w,2025-08-24 15:00:00,1,0,0,3,0.35716400000000004
a,1.38167,1.36886,1.38167,1.36886,"{'att': 226, 'def': 19}","{'att': 289, 'def': 20}",7,6,0,1,1.3569,l,2025-08-31 17:30:00,0,0,1,0,0.012809999999999988
h,1.4012,0.979149,1.4012,0.979149,"{'att': 293, 'def': 13}","{'att': 153, 'def': 14}",0,8,2,0,1.7471,w,2025-09-14 16:30:00,1,0,0,3,0.42205099999999995
a,1.95599,3.56395,1.21271,3.56395,"{'att': 258, 'def': 11}","{'att': 158, 'def': 24}",5,13,1,2,0.48449999999999993,l,2025-09-20 16:30:00,0,0,1,0,-2.35124
h,1.17524,1.05089,1.17524,1.05089,"{'att': 341, 'def': 33}","{'att': 195, 'def': 19}",2,2,1,1,1.4423000000000001,d,2025-09-25 17:30:00,0,1,0,1,0.12434999999999996
a,0.578485,1.18955,0.578485,1.18955,"{'att': 317, 'def': 12}","{'att': 330, 'def': 20}",5,7,0,2,0.8069,l,2025-09-28 19:00:00,0,0,1,0,-0.6110650000000001
h,0.692026,0.856515,0.692026,0.856515,"{'att': 129, 'def': 10}","{'att': 238, 'def': 21}",0,3,2,1,1.1564999999999999,w,2025-10-03 19:00:00,1,0,0,3,-0.164489
a,0.981492,2.24415,0.981492,2.24415,"{'att': 292, 'def': 21}","{'att': 206, 'def': 21}",7,14,0,1,0.5234,l,2025-10-18 19:00:00,0,0,1,0,-1.2626579999999998
h,2.318,1.54054,0.831447,1.54054,"{'att': 216, 'def': 23}","{'att': 271, 'def': 15}",10,1,2,3,1.9809999999999999,l,2025-10-26 17:30:00,0,0,1,0,-0.709093
a,0.626317,0.717473,0.626317,0.717473,"{'att': 266, 'def': 30}","{'att': 221, 'def': 21}",4,7,0,0,1.1939000000000002,d,2025-11-03 20:00:00,0,1,0,1,-0.09115600000000001
a,0.967352,1.22271,0.967352,0.479437,"{'att': 183, 'def': 25}","{'att': 186, 'def': 25}",6,5,0,1,1.0636,l,2025-11-08 15:15:00,0,0,1,0,0.487915
h,1.27964,1.76546,1.27964,1.76546,"{'att': 278, 'def': 16}","{'att': 216, 'def': 19}",7,11,1,3,0.9951999999999999,l,2025-11-22 17:30:00,0,0,1,0,-0.4858199999999999
a,1.11108,1.10581,1.11108,0.362535,"{'att': 233, 'def': 23}","{'att': 194, 'def': 17}",4,3,2,2,1.3038,d,2025-11-29 13:00:00,0,1,0,1,0.748545
h,1.74988,0.544977,1.74988,0.544977,"{'att': 306, 'def': 31}","{'att': 174, 'def': 19}",5,5,2,0,2.3236,w,2025-12-08 20:00:00,1,0,0,3,1.204903
a,0.228217,2.14468,0.228217,2.14468,"{'att': 341, 'def': 17}","{'att': 84, 'def': 22}",1,17,0,2,0.1656,l,2025-12-13 17:30:00,0,0,1,0,-1.9164630000000002
h,2.39145,0.718671,1.64817,0.718671,"{'att': 241, 'def': 32}","{'att': 190, 'def': 15}",4,2,3,0,2.5779,w,2025-12-20 17:30:00,1,0,0,3,0.929499
h,0.868051,1.554,0.868051,1.554,"{'att': 216, 'def': 16}","{'att': 275, 'def': 40}",3,12,1,1,0.8171999999999999,d,2026-01-03 15:15:00,0,1,0,1,-0.685949
a,1.22674,0.984024,1.22674,0.984024,"{'att': 239, 'def': 20}","{'att': 277, 'def': 27}",8,8,0,1,1.5146,l,2026-01-10 17:30:00,0,0,1,0,0.24271599999999993
h,2.03551,1.36173,2.03551,1.36173,"{'att': 186, 'def': 24}","{'att': 186, 'def': 18}",5,5,3,2,1.8500999999999999,w,2026-01-17 17:30:00,1,0,0,3,0.6737799999999998
a,1.36861,0.669564,1.36861,0.669564,"{'att': 274, 'def': 23}","{'att': 95, 'def': 22}",5,7,3,1,1.9862,w,2026-01-24 13:00:00,1,0,0,3,0.6990460000000001
h,2.13467,0.911128,2.13467,0.16785,"{'att': 248, 'def': 23}","{'att': 218, 'def': 23}",3,1,2,2,2.3441,d,2026-01-31 15:15:00,0,1,0,1,1.9668199999999998
a,1.00253,2.0351,1.00253,1.29182,"{'att': 329, 'def': 20}","{'att': 210, 'def': 10}",6,7,2,1,0.6065,w,2026-02-06 20:00:00,1,0,0,3,-0.28929000000000005
a,0.81264,2.33332,0.81264,2.33332,"{'att': 241, 'def': 28}","{'att': 131, 'def': 22}",6,13,0,0,0.3753,d,2026-02-13 20:00:00,0,1,0,1,-1.52068
h,2.31248,2.02307,1.5692,2.02307,"{'att': 309, 'def': 17}","{'att': 179, 'def': 20}",6,4,2,1,1.5887000000000002,w,2026-02-21 17:30:00,1,0,0,3,-0.4538700000000002
a,0.259132,1.31076,0.259132,0.567484,"{'att': 213, 'def': 21}","{'att': 221, 'def': 24}",4,4,0,1,0.3728,l,2026-03-01 15:15:00,0,0,1,0,-0.308352
h,3.09031,1.03165,3.09031,1.03165,"{'att': 241, 'def': 20}","{'att': 212, 'def': 16}",11,4,2,2,2.6062,d,2026-03-07 13:00:00,0,1,0,1,2.05866
a,0.615126,2.91429,0.615126,2.17101,"{'att': 293, 'def': 22}","{'att': 238, 'def': 34}",5,9,1,3,0.15360000000000001,l,2026-03-15 20:00:00,0,0,1,0,-1.5558839999999998
h,2.26232,0.232115,2.26232,0.232115,"{'att': 291, 'def': 27}","{'att': 291, 'def': 25}",8,6,1,0,2.7709,w,2026-03-21 17:30:00,1,0,0,3,2.030205
a,1.61149,1.65967,0.868217,0.916391,"{'att': 189, 'def': 19}","{'att': 245, 'def': 10}",4,4,2,2,1.3272,d,2026-04-05 19:00:00,0,1,0,1,-0.04817399999999994
h,1.52928,0.411183,0.786005,0.411183,"{'att': 281, 'def': 26}","{'att': 245, 'def': 14}",7,3,1,1,2.3874,d,2026-04-12 12:00:00,0,1,0,1,0.37482199999999993
a,1.39553,0.49013,0.65225,0.49013,"{'att': 173, 'def': 20}","{'att': 376, 'def': 29}",8,4,0,1,2.2483,l,2026-04-21 18:00:00,0,0,1,0,0.16212
h,2.14254,0.553816,2.14254,0.553816,"{'att': 143, 'def': 14}","{'att': 282, 'def': 20}",5,3,2,1,2.54,w,2026-04-26 16:30:00,1,0,0,3,1.588724
h,1.28813,1.56763,1.28813,1.56763,"{'att': 330, 'def': 14}","{'att': 123, 'def': 25}",2,16,1,2,1.1643,l,2026-05-02 19:00:00,0,0,1,0,-0.2795000000000001
a,0.500111,3.53052,0.500111,3.53052,"{'att': 228, 'def': 9}","{'att': 166, 'def': 21}",0,13,2,3,0.06559999999999999,l,2026-05-08 19:00:00,0,0,1,0,-3.030409
h,2.41049,1.8226,2.41049,1.07932,"{'att': 213, 'def': 25}","{'att': 224, 'def': 14}",8,4,1,2,1.7587000000000002,l,2026-05-12 19:30:00,0,0,1,0,1.3311699999999997
