season_name,total_points,rank
2009/10,2210,66838
2010/11,447,2408683
2011/12,1906,409000
2012/13,1874,658218
2013/14,2313,64628
2014/15,1833,933717
2015/16,2125,157515
2016/17,1976,726359
2017/18,2309,11433
2018/19,2468,849
2019/20,2262,108150
2020/21,2520,3916
2021/22,2507,96520
2022/23,2626,4577
2023/24,2559,16160
2024/25,2420,445193
