event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,61,61,2607688,2607801,2607687,30,0,1000,0,0,9
2,46,107,6780851,6780958,4061232,65,0,1001,0,0,5
3,67,174,633226,633244,1350449,10,48,1001,2,0,12
4,61,235,6624075,6624111,2050274,60,48,1000,0,0,3
5,52,287,2254862,2254888,1479164,20,37,1000,1,0,-3
6,83,370,178139,178154,430775,5,13,997,2,0,5
7,66,436,4532643,4532711,550735,40,13,1001,0,0,3
8,70,506,2053797,2053983,481201,20,13,1004,0,0,9
9,43,549,7192038,7192055,648432,60,18,1001,3,0,6
10,74,623,3206022,3206068,637311,30,18,1002,0,0,7
11,54,677,835061,835081,365750,10,6,1001,1,0,5
12,85,762,11993,11993,38376,1,10,999,1,0,8
13,57,819,548455,548505,17604,5,10,1001,0,0,4
14,76,895,1619266,1619278,13304,15,10,1002,0,0,5
15,85,980,102317,102318,1877,1,4,1008,3,0,3
16,91,1071,298052,298067,773,5,1,1013,3,0,0
17,97,1168,529390,529403,281,5,1,1016,2,0,2
18,50,1218,3532593,3532621,246,30,2,1018,0,0,13
19,51,1269,2088244,2088275,118,20,9,1021,1,0,4
20,52,1321,2873814,2873865,163,25,4,1023,1,0,7
21,45,1366,7533475,7533551,386,60,4,1022,0,0,4
22,54,1420,1201991,1202017,183,10,4,1021,0,0,5
23,25,1445,12386701,12386707,577,100,11,1015,2,0,6
24,66,1511,2452933,2452988,591,20,2,1015,1,0,1
25,86,1597,218472,218474,253,5,5,1018,2,0,8
26,70,1667,2766611,2766650,258,25,0,1019,1,0,12
27,38,1705,9787640,9787723,495,80,0,1019,0,0,5
28,84,1789,471177,471194,297,5,9,1018,3,0,6
29,59,1844,5203911,5203933,555,45,1,1019,2,4,20
30,56,1900,1627681,1627798,598,15,1,1024,0,0,17
31,55,1955,2398125,2398170,805,20,1,1027,0,0,2
32,70,2025,573136,573152,468,5,15,1027,1,0,9
33,94,2119,1459614,1459653,1493,15,15,1027,0,0,36
34,60,2179,1016700,1016717,1500,10,16,1029,1,0,2
35,71,2250,617663,617684,666,5,10,1022,0,0,6
36,77,2327,3822320,3822352,873,30,10,1031,0,0,0
37,31,2358,3949636,3949696,660,35,9,1033,1,0,5
