event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,56,56,3932979,3954660,3932974,45,0,1000,0,0,6
2,49,105,5988435,5995905,4597318,60,0,1001,1,0,6
3,65,170,836527,838437,1788369,10,39,1003,1,0,3
4,70,240,3536852,3545694,1568798,35,39,1004,0,0,4
5,63,303,368184,368696,590979,5,14,1004,2,0,18
6,79,382,309573,310810,196050,5,14,1007,0,0,5
7,81,463,1077233,1079592,109768,10,1,1008,2,0,12
8,90,553,135666,136546,24457,5,1,1014,0,0,16
9,57,610,2626707,2630674,16460,25,5,1015,1,0,0
10,80,690,1694326,1699298,14103,15,4,1017,1,0,5
11,35,725,7944239,7951886,22123,65,10,1019,1,0,8
12,43,768,4124725,4131817,25534,35,0,1019,0,0,5
13,57,825,548455,552208,11637,5,0,1020,0,0,-1
14,79,904,1223750,1225694,7233,10,5,1019,2,0,6
15,60,964,2492632,2496005,5848,20,11,1021,2,0,5
16,85,1049,684354,686251,3885,10,0,1022,4,0,20
17,80,1129,3120819,3125479,4817,25,6,1031,1,0,6
18,63,1192,669804,671895,1665,10,6,1033,0,0,16
19,40,1232,6636524,6641404,1923,55,15,1028,2,0,4
20,52,1284,2699428,2707981,2193,25,15,1028,0,0,22
21,59,1343,2578775,2587860,1941,25,15,1027,0,0,15
22,53,1396,1563080,1563606,978,15,8,1027,3,0,19
23,35,1431,10017678,10028652,1532,80,8,1033,0,0,10
24,74,1505,821006,823835,919,10,18,1033,2,0,7
25,59,1564,6371579,6380726,2014,50,18,1035,0,0,12
26,80,1644,848049,849665,1134,10,1,1032,2,0,9
27,49,1693,4292797,4305450,1050,35,1,1031,0,0,15
28,74,1767,1642194,1645794,1140,15,0,1030,2,0,4
29,74,1841,1605990,1610829,647,15,0,1029,0,0,6
30,65,1906,414971,416948,409,5,51,1029,1,0,24
31,50,1956,3593901,3596709,758,30,47,1028,2,0,4
32,56,2012,3179668,3193263,917,25,28,1028,0,0,9
33,127,2139,144707,145772,514,5,34,1025,1,0,0
34,77,2216,50925,52067,190,1,34,1026,0,0,6
35,72,2288,525315,527913,73,5,34,1028,0,0,8
36,104,2392,135738,136320,20,5,20,1032,1,0,18
37,25,2417,6023822,6026783,25,50,15,1034,2,0,2
