name,time,event
wildcard,2025-09-13T09:51:16.314048Z,4
3xc,2025-09-27T09:48:55.880452Z,6
bboost,2025-10-18T09:47:25.316020Z,8
freehit,2025-11-29T13:07:17.727237Z,13
wildcard,2026-04-10T16:42:51.122433Z,32
bboost,2026-04-17T17:59:22.651020Z,33
freehit,2026-04-24T15:32:14.474233Z,34
3xc,2026-05-09T09:45:39.945516Z,36
