id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
303511,52,BlockedShot,0.8030000305175782,0.34900001525878904,0.04472360014915466,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2018,RightFoot,11016,Dijon,Toulouse,2,1,2019-05-24 19:05:00,,None
497271,51,MissedShots,0.8180000305175781,0.29100000381469726,0.0335610993206501,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2022,LeftFoot,19443,Union Berlin,Borussia M.Gladbach,2,1,2022-10-30 14:30:00,Lars Stindl,Pass
505052,34,SavedShot,0.9640000152587891,0.32799999237060545,0.0392875000834465,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2022,RightFoot,19481,Borussia M.Gladbach,Bayer Leverkusen,2,3,2023-01-22 16:30:00,Jonas Hofmann,Cross
518657,30,BlockedShot,0.7930000305175782,0.27600000381469725,0.022607700899243355,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2022,RightFoot,19581,Borussia M.Gladbach,Wolfsburg,2,0,2023-04-09 13:30:00,Lars Stindl,Pass
518659,33,Goal,0.8480000305175781,0.38299999237060545,0.06995850056409836,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2022,LeftFoot,19581,Borussia M.Gladbach,Wolfsburg,2,0,2023-04-09 13:30:00,Marcus Thuram,Pass
518664,56,BlockedShot,0.9159999847412109,0.41900001525878905,0.06207570061087608,Nathan N&#039;Goumou Minpol,h,7612,FromCorner,2022,RightFoot,19581,Borussia M.Gladbach,Wolfsburg,2,0,2023-04-09 13:30:00,Lars Stindl,Cross
522718,62,BlockedShot,0.8730000305175781,0.24100000381469727,0.027803713455796242,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2022,RightFoot,19610,VfB Stuttgart,Borussia M.Gladbach,2,1,2023-04-29 13:30:00,Lars Stindl,Pass
524469,31,SavedShot,0.7559999847412109,0.7730000305175782,0.012770222499966621,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2022,RightFoot,19617,Borussia M.Gladbach,Bochum,2,0,2023-05-06 13:30:00,Kouadio Kone,Pass
524472,38,ShotOnPost,0.9180000305175782,0.575999984741211,0.47981715202331543,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2022,RightFoot,19617,Borussia M.Gladbach,Bochum,2,0,2023-05-06 13:30:00,,None
524485,60,BlockedShot,0.8440000152587891,0.6120000076293945,0.08198200911283493,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2022,RightFoot,19617,Borussia M.Gladbach,Bochum,2,0,2023-05-06 13:30:00,Kouadio Kone,Pass
524489,72,BlockedShot,0.8680000305175781,0.6930000305175781,0.053141068667173386,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2022,RightFoot,19617,Borussia M.Gladbach,Bochum,2,0,2023-05-06 13:30:00,Florian Neuhaus,Pass
524491,76,SavedShot,0.874000015258789,0.654000015258789,0.2516321539878845,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2022,RightFoot,19617,Borussia M.Gladbach,Bochum,2,0,2023-05-06 13:30:00,Florian Neuhaus,Pass
526201,26,MissedShots,0.8540000152587891,0.6480000305175782,0.05051759257912636,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2022,RightFoot,19622,Borussia Dortmund,Borussia M.Gladbach,5,2,2023-05-13 16:30:00,Hannes Wolf,Pass
526216,53,BlockedShot,0.7559999847412109,0.38799999237060545,0.013882269151508808,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2022,RightFoot,19622,Borussia Dortmund,Borussia M.Gladbach,5,2,2023-05-13 16:30:00,Florian Neuhaus,Pass
533019,36,Goal,0.8919999694824219,0.5429999923706055,0.3304319977760315,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,RightFoot,23069,Augsburg,Borussia M.Gladbach,4,4,2023-08-19 13:30:00,Jonas Omlin,Pass
533028,47,BlockedShot,0.85,0.585999984741211,0.31859755516052246,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,RightFoot,23069,Augsburg,Borussia M.Gladbach,4,4,2023-08-19 13:30:00,Alassane Pléa,TakeOn
539057,94,MissedShots,0.720999984741211,0.30100000381469727,0.015133358538150787,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23103,Borussia M.Gladbach,RasenBallsport Leipzig,0,1,2023-09-23 13:30:00,Nico Elvedi,Pass
542261,67,SavedShot,0.9369999694824219,0.30700000762939456,0.07617692649364471,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23119,Borussia M.Gladbach,Mainz 05,2,2,2023-10-06 18:30:00,Franck Honorat,Pass
542266,77,SavedShot,0.885,0.5020000076293946,0.05930482596158981,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,Head,23119,Borussia M.Gladbach,Mainz 05,2,2,2023-10-06 18:30:00,Franck Honorat,Cross
542271,87,BlockedShot,0.8,0.7619999694824219,0.018748318776488304,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23119,Borussia M.Gladbach,Mainz 05,2,2,2023-10-06 18:30:00,Maximilian Wöber,Pass
545312,15,MissedShots,0.904000015258789,0.67,0.07470107823610306,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,LeftFoot,23141,Borussia M.Gladbach,FC Heidenheim,2,1,2023-10-28 13:30:00,Julian Weigl,TakeOn
545318,36,SavedShot,0.8669999694824219,0.6020000076293945,0.16585557162761688,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23141,Borussia M.Gladbach,FC Heidenheim,2,1,2023-10-28 13:30:00,Joe Scally,TakeOn
546781,47,MissedShots,0.745,0.605999984741211,0.0666024461388588,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,RightFoot,23148,Freiburg,Borussia M.Gladbach,3,3,2023-11-04 14:30:00,Julian Weigl,TakeOn
547987,82,BlockedShot,0.9159999847412109,0.4929999923706055,0.1327998787164688,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23158,Borussia M.Gladbach,Wolfsburg,4,0,2023-11-10 19:30:00,Franck Honorat,Cross
547988,83,SavedShot,0.8930000305175781,0.6419999694824219,0.032199062407016754,Nathan N&#039;Goumou Minpol,h,7612,FromCorner,2023,RightFoot,23158,Borussia M.Gladbach,Wolfsburg,4,0,2023-11-10 19:30:00,Luca Netz,TakeOn
551142,79,Goal,0.9330000305175781,0.485,0.5809740424156189,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23177,Borussia M.Gladbach,Hoffenheim,2,1,2023-12-02 14:30:00,Luca Netz,Pass
559390,77,MissedShots,0.7930000305175782,0.6980000305175781,0.02341686375439167,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23222,Borussia M.Gladbach,Augsburg,1,2,2024-01-21 16:30:00,Alassane Pléa,Pass
561127,33,MissedShots,0.9019999694824219,0.53,0.05021045729517937,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,Head,23236,Bayern Munich,Borussia M.Gladbach,3,1,2024-02-03 14:30:00,Franck Honorat,Aerial
562433,74,MissedShots,0.7480000305175781,0.6419999694824219,0.015072188340127468,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23245,Borussia M.Gladbach,Darmstadt,0,0,2024-02-10 14:30:00,Kouadio Kone,TakeOn
562441,89,MissedShots,0.8480000305175781,0.705,0.0338473878800869,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23245,Borussia M.Gladbach,Darmstadt,0,0,2024-02-10 14:30:00,Kouadio Kone,Chipped
564098,67,MissedShots,0.86,0.625999984741211,0.07771959155797958,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,RightFoot,23254,RasenBallsport Leipzig,Borussia M.Gladbach,2,0,2024-02-17 17:30:00,Jordan Siebatcheu,Pass
565124,27,Goal,0.950999984741211,0.48,0.10248088836669922,Nathan N&#039;Goumou Minpol,h,7612,FromCorner,2023,OtherBodyPart,23266,Borussia M.Gladbach,Bochum,5,2,2024-02-24 14:30:00,Maximilian Wöber,Aerial
565136,56,BlockedShot,0.78,0.3129999923706055,0.030543385073542595,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23266,Borussia M.Gladbach,Bochum,5,2,2024-02-24 14:30:00,Florian Neuhaus,Pass
566488,54,Goal,0.9080000305175782,0.44799999237060545,0.46775442361831665,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,Head,23275,Mainz 05,Borussia M.Gladbach,1,1,2024-03-02 14:30:00,Florian Neuhaus,Cross
566494,64,SavedShot,0.7680000305175781,0.5059999847412109,0.029638927429914474,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,RightFoot,23275,Mainz 05,Borussia M.Gladbach,1,1,2024-03-02 14:30:00,Julian Weigl,Pass
567915,8,MissedShots,0.9490000152587891,0.595999984741211,0.3344482481479645,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23285,Borussia M.Gladbach,FC Cologne,3,3,2024-03-09 14:30:00,,Dispossessed
567931,68,SavedShot,0.8580000305175781,0.3060000038146973,0.04220603033900261,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23285,Borussia M.Gladbach,FC Cologne,3,3,2024-03-09 14:30:00,Kouadio Kone,Pass
573053,42,MissedShots,0.9230000305175782,0.7119999694824218,0.2554619014263153,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,RightFoot,23312,Wolfsburg,Borussia M.Gladbach,1,3,2024-04-07 15:30:00,Luca Netz,Pass
573056,57,Goal,0.899000015258789,0.405,0.3607185184955597,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,RightFoot,23312,Wolfsburg,Borussia M.Gladbach,1,3,2024-04-07 15:30:00,Franck Honorat,Pass
573058,62,MissedShots,0.84,0.3129999923706055,0.0404626689851284,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,RightFoot,23312,Wolfsburg,Borussia M.Gladbach,1,3,2024-04-07 15:30:00,Julian Weigl,Pass
577338,80,BlockedShot,0.8519999694824218,0.715999984741211,0.03335607051849365,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2023,RightFoot,23340,Borussia M.Gladbach,Union Berlin,0,0,2024-04-28 13:30:00,Alassane Pléa,Pass
577342,93,MissedShots,0.9480000305175781,0.4209999847412109,0.05065193399786949,Nathan N&#039;Goumou Minpol,h,7612,FromCorner,2023,Head,23340,Borussia M.Gladbach,Union Berlin,0,0,2024-04-28 13:30:00,,None
581653,4,BlockedShot,0.905,0.3340000152587891,0.15624508261680603,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,RightFoot,23369,VfB Stuttgart,Borussia M.Gladbach,4,0,2024-05-18 13:30:00,,TakeOn
581668,39,BlockedShot,0.914000015258789,0.45099998474121095,0.3663656413555145,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2023,LeftFoot,23369,VfB Stuttgart,Borussia M.Gladbach,4,0,2024-05-18 13:30:00,,Rebound
585757,95,SavedShot,0.794000015258789,0.75,0.022112924605607986,Nathan N&#039;Goumou Minpol,h,7612,OpenPlay,2024,RightFoot,27742,Borussia M.Gladbach,Bayer Leverkusen,2,3,2024-08-23 18:30:00,Julian Weigl,Pass
589137,85,SavedShot,0.8390000152587891,0.3270000076293945,0.09026691317558289,Nathan N&#039;Goumou Minpol,a,7612,OpenPlay,2024,RightFoot,27752,Bochum,Borussia M.Gladbach,0,2,2024-08-31 13:30:00,Kevin Stöger,Pass
