event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,4890645,4864958,55,0,1000,0,0,11
2,79,132,229329,230102,526327,5,0,1000,0,0,0
3,56,188,2787549,2793312,407884,25,13,999,2,0,7
4,69,257,4017557,4024734,518305,35,19,1002,1,0,12
5,31,288,10206003,10212135,1405364,90,19,1003,0,0,12
6,68,356,1496380,1500233,897631,15,19,1001,2,0,11
7,80,436,1123364,1130773,550735,10,0,1000,0,0,4
8,90,526,145250,146065,163961,5,10,1006,1,0,16
9,37,563,9292648,9302427,333483,80,10,1008,0,0,5
10,79,642,1814188,1819910,269596,15,10,1011,0,0,6
11,49,691,1653417,1660936,180316,15,10,1013,0,0,4
12,55,746,1248967,1252846,99048,15,15,1014,1,0,3
13,81,827,9288,9655,10004,1,15,1014,0,0,4
14,77,904,1612144,1612362,7233,15,0,1010,4,0,10
15,84,988,115097,115373,987,1,6,1016,1,0,8
16,88,1076,456606,457742,508,5,4,1016,3,0,9
17,69,1145,6266918,6270002,1556,50,4,1022,2,0,15
18,47,1192,5055990,5062538,1681,45,0,1026,2,0,23
19,36,1228,8233782,8248558,2480,70,0,1026,0,0,29
20,43,1271,5586900,5598179,4980,45,0,1025,0,0,4
21,69,1340,679579,680128,2401,10,19,1021,3,0,13
22,42,1382,5070408,5083381,2445,40,19,1026,0,0,14
23,48,1430,4515786,4522000,1633,40,9,1026,1,0,11
24,66,1496,2287588,2295519,1587,20,9,1029,0,0,3
25,64,1560,4775107,4776305,2609,40,25,1026,3,0,8
26,75,1635,1600438,1604610,1907,15,8,1026,1,0,7
27,45,1676,6629336,6633950,2870,55,1,1026,2,4,11
28,75,1751,1450259,1454292,2911,15,4,1028,1,0,8
29,83,1834,562532,565172,986,5,4,1030,0,0,7
30,61,1895,851226,854513,792,10,2,1033,1,0,14
31,56,1951,2314594,2318793,1008,20,73,1036,1,0,7
32,51,2002,4903646,4919109,1595,40,39,1028,0,0,17
33,143,2145,4517,4648,345,1,39,1030,0,0,0
34,64,2209,580259,586467,278,5,39,1030,0,0,5
35,49,2258,7353102,7357625,427,60,18,1031,1,0,16
36,82,2340,2797753,2802678,440,25,2,1036,2,0,21
37,25,2365,5680958,5693508,463,45,2,1039,0,0,4
