element_in,element_in_cost,element_out,element_out_cost,entry,event,time
16,98,235,104,712923,36,2026-05-05T21:53:56.326390Z
1,61,341,39,712923,36,2026-05-05T21:53:56.320790Z
5,72,72,51,712923,35,2026-04-30T19:55:45.328208Z
596,72,136,73,712923,34,2026-04-24T12:04:18.419617Z
568,51,317,45,712923,34,2026-04-20T21:27:52.582354Z
749,43,666,88,712923,34,2026-04-20T19:25:28.187542Z
381,140,119,85,712923,34,2026-04-20T19:25:28.187199Z
119,85,488,68,712923,34,2026-04-19T17:39:04.709307Z
242,51,84,53,712923,34,2026-04-19T10:19:27.536952Z
666,88,691,56,712923,34,2026-04-19T10:18:35.292001Z
624,77,430,144,712923,34,2026-04-19T10:18:35.291850Z
136,73,249,76,712923,34,2026-04-19T10:18:35.291690Z
488,68,783,55,712923,34,2026-04-19T10:18:35.291510Z
47,74,235,105,712923,34,2026-04-19T10:18:35.291350Z
329,60,82,77,712923,34,2026-04-19T10:18:35.291197Z
317,45,706,39,712923,34,2026-04-19T10:18:35.291044Z
694,45,411,50,712923,34,2026-04-19T10:18:35.290889Z
373,62,151,45,712923,34,2026-04-19T10:18:35.290724Z
291,57,77,42,712923,34,2026-04-19T10:18:35.290528Z
5,71,72,51,712923,34,2026-04-19T10:18:35.290364Z
670,48,341,39,712923,34,2026-04-19T10:18:35.290194Z
1,60,139,45,712923,34,2026-04-19T10:18:35.289981Z
691,56,624,76,712923,32,2026-04-10T12:05:34.274931Z
624,76,691,56,712923,32,2026-04-09T22:42:50.389200Z
783,55,160,55,712923,32,2026-04-09T22:27:31.841197Z
77,42,224,60,712923,32,2026-04-09T21:53:44.891906Z
341,39,470,40,712923,32,2026-04-09T21:53:44.891392Z
72,51,5,69,712923,32,2026-04-05T18:43:32.259020Z
224,60,373,61,712923,32,2026-04-05T18:43:32.258235Z
160,55,242,51,712923,32,2026-04-05T17:25:26.320665Z
691,56,624,76,712923,32,2026-04-05T17:08:25.218917Z
235,106,329,58,712923,32,2026-04-05T17:08:25.218688Z
624,76,691,56,712923,32,2026-04-05T15:54:09.871402Z
242,51,235,105,712923,32,2026-04-05T15:54:09.871241Z
151,45,683,41,712923,32,2026-04-05T15:54:09.871029Z
139,45,220,48,712923,32,2026-04-05T08:02:04.691130Z
430,144,100,47,712923,32,2026-04-04T21:38:21.265292Z
691,56,136,73,712923,32,2026-04-04T21:38:21.265134Z
411,50,72,50,712923,32,2026-04-04T21:38:21.264972Z
706,39,317,46,712923,32,2026-04-04T21:38:21.264753Z
136,73,430,144,712923,31,2026-03-20T00:11:40.069403Z
84,53,303,51,712923,30,2026-03-14T13:24:57.967189Z
373,60,8,63,712923,28,2026-02-25T14:04:35.567079Z
100,47,97,70,712923,27,2026-02-10T22:19:00.997889Z
235,105,21,75,712923,27,2026-02-10T22:19:00.992382Z
249,76,691,59,712923,26,2026-02-09T19:59:33.934989Z
21,75,16,99,712923,25,2026-02-05T22:14:44.112869Z
97,71,136,69,712923,25,2026-02-01T22:20:46.884720Z
8,63,291,57,712923,25,2026-02-01T22:20:46.878533Z
449,93,414,83,712923,23,2026-01-24T10:52:15.761710Z
291,56,373,59,712923,21,2026-01-05T19:40:04.427117Z
691,59,661,89,712923,21,2026-01-04T19:35:16.490706Z
5,66,411,52,712923,21,2026-01-04T19:35:16.485431Z
661,88,252,42,712923,18,2025-12-21T22:48:11.657784Z
303,50,449,92,712923,18,2025-12-21T22:48:11.648208Z
329,56,242,50,712923,17,2025-12-18T20:50:43.278584Z
72,49,291,55,712923,17,2025-12-18T20:50:43.272079Z
252,42,283,77,712923,16,2025-12-11T22:58:17.151605Z
16,102,517,53,712923,16,2025-12-11T22:58:17.151120Z
317,46,256,58,712923,16,2025-12-11T22:58:17.145860Z
136,68,249,74,712923,15,2025-12-06T01:33:38.516243Z
517,53,427,53,712923,14,2025-12-01T22:01:40.873483Z
414,81,267,65,712923,14,2025-12-01T22:01:40.873066Z
411,51,72,49,712923,14,2025-12-01T22:01:40.872455Z
220,48,469,51,712923,14,2025-12-01T22:01:40.867969Z
191,39,192,40,712923,13,2025-11-29T12:14:00.973901Z
414,80,582,65,712923,13,2025-11-29T10:47:20.777753Z
192,40,575,48,712923,13,2025-11-29T10:47:20.777368Z
32,50,736,57,712923,13,2025-11-29T10:47:20.776938Z
582,65,418,65,712923,13,2025-11-28T16:24:37.231904Z
736,57,32,50,712923,13,2025-11-28T16:24:37.231327Z
252,42,311,51,712923,13,2025-11-28T15:22:40.761343Z
418,65,582,65,712923,13,2025-11-28T15:22:40.761089Z
113,45,683,41,712923,13,2025-11-28T15:22:40.760768Z
575,48,72,49,712923,13,2025-11-26T21:38:16.367971Z
311,51,283,78,712923,13,2025-11-26T21:28:15.712552Z
136,65,249,75,712923,13,2025-11-26T21:28:15.712185Z
582,65,427,54,712923,13,2025-11-26T21:28:15.711915Z
381,142,267,65,712923,13,2025-11-26T21:28:15.711532Z
384,75,82,76,712923,13,2025-11-26T21:28:15.711118Z
47,69,449,89,712923,13,2025-11-26T21:28:15.710836Z
411,50,291,54,712923,13,2025-11-26T21:28:15.710570Z
36,46,256,57,712923,13,2025-11-26T21:28:15.710269Z
32,50,469,51,712923,13,2025-11-26T21:28:15.709872Z
373,59,5,64,712923,12,2025-11-20T18:42:17.637611Z
249,76,64,86,712923,8,2025-10-18T09:37:37.864793Z
64,87,525,75,712923,7,2025-10-02T20:56:12.646258Z
283,75,249,76,712923,7,2025-10-02T20:56:12.645779Z
267,64,612,59,712923,7,2025-10-02T20:56:12.645313Z
242,50,517,54,712923,7,2025-10-02T20:56:12.644843Z
427,58,299,65,712923,7,2025-10-02T20:56:12.644325Z
72,49,568,55,712923,7,2025-10-02T20:56:12.643851Z
683,41,191,40,712923,7,2025-10-02T20:56:12.643306Z
5,62,145,44,712923,7,2025-10-02T20:56:12.642790Z
469,50,220,49,712923,7,2025-10-02T20:56:12.642189Z
430,143,64,88,712923,6,2025-09-25T21:41:30.902483Z
449,90,381,145,712923,6,2025-09-25T21:41:30.894387Z
612,59,267,65,712923,4,2025-09-12T11:44:32.190528Z
525,77,625,59,712923,3,2025-08-30T07:02:49.262269Z
