event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,52,52,5174831,5470906,5174823,55,0,1000,0,0,12
2,69,121,943795,989466,1551969,10,0,1001,0,0,12
3,63,184,1164700,1194608,593712,15,1,1004,2,0,4
4,71,255,3227442,3339390,590383,30,1,1007,0,0,9
5,44,299,5475013,5518862,763128,50,4,1007,2,0,13
6,68,359,1525913,1537330,790677,15,4,1009,3,8,8
7,78,437,1476458,1544804,536170,15,4,1013,0,0,6
8,70,507,2227894,2260870,474559,20,26,1019,2,0,7
9,44,551,6698917,6756843,601391,55,18,1020,1,0,36
10,76,627,2741679,2802161,553112,25,2,1022,1,0,12
11,42,669,4058517,4260729,528141,35,2,1026,0,0,3
12,32,701,8865859,8907670,787572,75,13,1028,2,0,3
13,68,769,137567,149663,286742,5,13,1026,0,0,1
14,81,850,826275,880861,172213,10,2,1014,0,0,4
15,70,920,805565,820681,83817,10,14,1021,1,0,10
16,98,1018,93422,95134,27830,1,3,1031,3,0,4
17,89,1107,1372475,1397250,19103,15,6,1038,2,0,11
18,54,1161,2465745,2498808,13289,20,20,1038,2,0,9
19,43,1204,5090024,5151899,11796,45,4,1038,1,0,0
20,37,1241,7822078,8014945,27356,65,4,1039,0,0,5
21,63,1304,1721120,1753472,19742,15,2,1035,2,0,8
22,39,1343,6637718,6867867,22459,55,2,1037,0,0,6
23,42,1385,7241567,7309276,22457,60,19,1033,1,0,10
24,67,1452,2214540,2249749,20179,20,6,1030,2,0,5
25,83,1535,345658,355763,10827,5,20,1033,1,0,0
26,74,1609,1805573,1838606,8277,15,0,1032,1,0,6
27,61,1670,1025380,1102364,4001,10,0,1029,0,0,13
28,81,1751,711916,730905,2932,10,5,1030,2,0,4
29,60,1811,4695206,4838537,3529,40,5,1030,0,0,0
30,55,1866,2077037,2102883,3964,20,0,1030,2,0,24
31,64,1930,895102,910254,3226,10,0,1034,1,0,3
32,72,2002,372590,404245,1625,5,5,1023,0,0,11
33,134,2136,42342,60020,611,1,4,1026,1,0,10
34,71,2207,182941,214907,321,5,4,1026,0,0,8
35,60,2267,2778662,2950192,266,25,4,1029,0,0,7
36,83,2350,2565672,2597933,245,20,5,1032,2,0,13
37,25,2375,5980182,6021456,273,50,7,1035,1,0,24
