season_name,total_points,rank
2007/08,2028,133942
2008/09,1670,620274
2009/10,2213,64842
2010/11,1913,254587
2011/12,1955,265633
2012/13,1919,476437
2013/14,2258,150187
2014/15,2083,69666
2015/16,2089,256371
2016/17,2248,30891
2017/18,2001,1168599
2018/19,2151,494341
2019/20,2058,1288435
2020/21,2246,624935
2021/22,2227,1030968
2022/23,2411,579883
2023/24,2388,417229
2024/25,2365,838251
