event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,74,74,544391,553959,544391,10,0,1000,0,0,15
2,81,155,181143,182200,23640,5,10,1002,1,0,18
3,49,204,4967498,4979816,67119,45,10,1009,0,0,7
4,84,288,684930,686578,27049,10,0,1010,2,0,10
5,57,345,962971,971721,13681,10,0,1014,0,0,13
6,67,412,1649721,1654695,16153,15,2,1020,2,0,9
7,81,493,1038947,1044754,9131,10,13,1025,1,0,8
8,77,570,901638,907112,5546,10,13,1030,0,0,18
9,48,618,5289995,5296679,8478,45,2,1031,1,0,17
10,85,703,837639,841073,5102,10,0,1032,2,0,7
11,39,742,5499544,5517798,5908,45,0,1037,0,0,13
12,68,810,208278,209230,940,5,4,1037,1,0,13
13,75,885,34885,36616,71,1,4,1037,0,0,1
14,85,970,442848,445612,27,5,1,1029,0,0,6
15,78,1048,287432,288058,2,5,1,1034,2,0,0
16,83,1131,894594,900169,5,10,3,1039,5,0,6
17,83,1210,2457094,2462308,8,20,5,1042,2,4,14
18,41,1251,7766178,7774127,17,65,15,1039,1,0,12
19,34,1281,9561854,9568429,48,80,9,1039,2,4,16
20,57,1334,1739528,1743095,63,15,5,1038,2,4,4
21,62,1396,1780887,1791981,46,15,5,1037,0,0,3
22,30,1426,11198143,11205659,124,90,1,1036,1,0,12
23,37,1463,9571713,9576680,169,80,1,1035,2,0,7
24,70,1529,1500653,1505799,177,15,5,1032,2,4,1
25,75,1600,1287528,1291307,208,15,10,1035,2,4,4
26,57,1657,7206783,7213597,502,60,14,1037,1,0,3
27,42,1699,7767657,7793138,746,65,14,1040,0,0,4
28,82,1781,617683,621529,519,5,10,1039,2,0,2
29,58,1839,5450685,5456532,767,45,1,1041,1,0,14
30,66,1905,307402,312054,455,5,1,1043,0,0,7
31,65,1966,791255,793507,435,10,18,1047,3,4,0
32,50,2016,5541755,5547546,779,45,2,1050,1,0,12
33,100,2116,1028275,1034108,1832,10,2,1048,0,0,22
34,66,2178,491089,491956,1624,5,14,1046,2,4,0
35,60,2238,2778662,2796347,1310,25,0,1047,0,0,3
36,96,2334,540103,543082,629,5,24,1054,1,0,0
37,33,2367,3179204,3191725,437,25,24,1055,0,0,27
