season_name,total_points,rank
2015/16,214,3700758
2016/17,2083,286728
2017/18,1991,1249238
2018/19,2010,1758894
2019/20,1939,2603460
2020/21,2101,1684288
2021/22,1948,3290664
2022/23,2164,3161641
2023/24,2178,2477695
2024/25,2371,790096
