name,time,event
freehit,2025-11-29T12:15:17.110406Z,13
wildcard,2025-12-02T16:48:58.442902Z,14
bboost,2025-12-06T10:56:39.100501Z,15
3xc,2025-12-19T17:17:27.806216Z,17
3xc,2026-02-10T17:58:50.073855Z,26
freehit,2026-04-17T21:27:12.156787Z,33
wildcard,2026-04-30T21:55:53.840642Z,35
bboost,2026-05-09T09:56:00.476384Z,36
