event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1423269,1392305,15,0,1000,0,0,0
2,71,138,778506,785212,272106,10,5,1001,1,0,8
3,56,194,2587151,2604280,215029,25,5,1003,0,0,4
4,61,255,6788034,6804347,590383,60,35,1004,1,0,19
5,64,319,254050,258702,172539,5,3,1005,0,0,11
6,91,410,31487,32018,18769,1,42,1010,1,0,14
7,80,490,1123364,1138357,11506,10,42,1014,0,0,7
8,52,542,7598329,7603509,56047,65,8,1021,2,0,19
9,60,602,1911758,1920156,29935,20,6,1020,1,0,14
10,93,695,173780,175607,9380,5,4,1022,1,0,6
11,29,724,10610171,10620561,23428,90,2,1027,1,0,3
12,45,769,3635691,3651439,23849,30,23,1029,1,0,4
13,34,803,6447431,6463736,48748,55,26,1030,1,0,16
14,75,878,1957548,1969121,38727,20,17,1029,1,0,5
15,56,934,3386752,3403433,38691,30,17,1030,0,0,12
16,74,1008,2275279,2280672,46447,20,15,1034,3,0,5
17,89,1097,1343435,1350883,32375,15,6,1034,1,0,8
18,39,1136,8664383,8676590,50316,70,41,1040,1,0,18
19,45,1181,4193413,4207751,40341,35,47,1041,1,0,5
20,42,1223,6225874,6236942,64557,50,25,1037,1,0,2
21,62,1285,1965842,1973838,49732,20,0,1038,2,0,9
22,41,1326,5991939,6004279,50368,50,28,1041,2,0,16
23,45,1371,5828715,5844720,44007,50,22,1042,1,0,26
24,72,1443,1008960,1020972,30653,10,22,1045,0,0,12
25,68,1511,2950414,2978168,34224,25,22,1048,0,0,10
26,91,1602,141100,142322,11456,5,9,1051,1,0,0
27,55,1657,2231460,2250756,7948,20,9,1056,0,0,11
28,81,1738,732085,734676,5768,10,59,1052,3,0,5
29,83,1821,611955,615269,1997,5,56,1052,1,0,6
30,79,1900,16678,17098,583,1,56,1057,0,0,11
31,64,1964,911117,917847,470,10,62,1056,2,0,0
32,69,2033,691452,693654,286,10,42,1058,2,0,6
33,91,2124,1704182,1713133,1127,15,42,1046,0,0,3
34,62,2186,738547,753361,1026,10,42,1047,0,0,14
35,67,2253,1252898,1259302,572,10,43,1048,1,0,10
36,82,2335,2760811,2771305,577,25,40,1049,1,0,27
37,29,2364,4577241,4589891,477,40,21,1051,1,0,4
