event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4351025,4223898,45,0,1000,0,0,10
2,50,105,5479611,5531018,4488328,55,0,1001,0,0,8
3,60,165,1744002,1759994,2444832,20,27,1003,2,0,7
4,69,234,4017557,4049639,2182409,35,24,1003,1,0,8
5,46,280,4245335,4310689,2068453,40,24,1004,0,0,5
6,70,350,1079358,1110290,1153904,10,0,1008,0,0,8
7,70,420,3399943,3439811,1117409,30,0,1013,0,0,8
8,70,490,2053797,2090728,954569,20,0,1020,0,0,12
9,37,527,9292648,9344647,1417288,80,0,1018,0,0,25
10,94,621,155303,155693,684880,5,1,1017,4,0,10
11,45,666,3150023,3167711,588061,30,6,1022,2,0,9
12,52,718,1776333,1794204,400968,15,10,1027,1,0,1
13,73,791,56556,63488,97180,1,10,1029,0,0,1
14,77,864,1581490,1591180,85729,15,0,1029,2,4,4
15,62,926,1993094,2011118,60663,20,4,1033,1,0,15
16,91,1017,298052,300566,29162,5,2,1039,3,0,6
17,104,1121,178225,180283,7937,5,2,1043,0,0,13
18,73,1190,154431,154738,2007,5,15,1044,5,4,0
19,36,1226,8567879,8601644,2943,70,21,1046,1,0,5
20,48,1274,4091795,4113883,4311,35,11,1046,1,0,10
21,62,1336,1914425,1936644,3153,20,31,1045,1,0,20
22,30,1366,10992890,11041795,6513,90,31,1049,0,0,24
23,56,1422,1932869,1943705,2727,20,22,1050,1,0,22
24,64,1486,3103634,3122734,3097,25,21,1053,2,0,5
25,64,1550,4670499,4698894,4718,40,3,1054,1,0,11
26,83,1633,481947,494047,2176,5,3,1056,0,0,5
27,54,1687,2509131,2556501,1516,20,3,1054,0,0,11
28,100,1787,11104,11359,342,1,2,1054,3,0,1
29,50,1837,7545442,7595396,835,60,2,1058,0,0,4
30,63,1900,547027,567321,598,5,2,1063,0,0,18
31,51,1951,3381590,3393630,1020,30,71,1061,2,0,0
32,58,2009,2553534,2640650,1107,20,27,1049,0,0,13
33,134,2143,42342,53666,397,1,55,1046,1,0,0
34,58,2201,1185939,1227111,456,10,55,1046,0,0,9
35,61,2262,2701774,2720367,339,25,22,1048,1,0,16
36,93,2355,833623,845353,181,10,26,1051,1,0,18
37,16,2371,9507648,9517920,359,75,0,1053,2,0,15
