event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,64,64,1939861,1943408,1939861,25,0,1000,0,0,15
2,55,119,4022520,4024070,1902632,40,0,1001,1,0,0
3,59,178,1920624,1921554,993271,20,28,1002,1,0,10
4,84,262,660525,660890,349028,10,2,1003,1,0,11
5,55,317,1340381,1342418,206653,15,2,1006,0,0,21
6,81,398,239152,239490,56958,5,8,1005,1,0,6
7,72,470,3054561,3055357,65702,30,1,1008,2,0,7
8,61,531,4792094,4793403,122223,40,11,1018,1,0,24
9,36,567,9669365,9671399,274653,80,11,1018,0,0,7
10,96,663,80325,80381,85777,1,2,1024,0,0,6
11,44,707,3220461,3223020,71912,30,2,1031,0,0,12
12,39,746,5888468,5890328,99270,50,8,1037,1,0,9
13,72,818,71387,72492,18614,1,8,1039,0,0,3
14,80,898,955169,955796,10789,10,8,1039,0,0,7
15,72,970,656982,657007,3723,10,23,1037,4,0,13
16,68,1038,3732605,3732826,7881,30,10,1048,1,0,5
17,81,1119,2917314,2918317,8977,25,6,1056,2,0,6
18,38,1157,9144388,9145806,16166,75,7,1055,2,0,15
19,49,1206,2458133,2459430,10031,20,7,1057,0,0,4
20,53,1259,2446071,2447859,10018,20,7,1057,0,0,7
21,59,1318,2751854,2753356,8730,25,17,1057,1,0,7
22,53,1371,1570406,1570446,4709,15,4,1057,4,0,9
23,34,1405,10379016,10381253,7358,85,4,1064,0,0,12
24,61,1466,4203076,4203583,9439,35,12,1057,3,0,4
25,73,1539,1540096,1542158,8465,15,12,1058,0,0,8
26,63,1602,4755467,4757326,11497,40,12,1057,0,0,8
27,45,1647,6629336,6630351,13494,55,2,1053,2,0,13
28,85,1732,348673,349082,7862,5,2,1057,0,0,0
29,66,1798,3373350,3373921,6984,30,1,1059,2,0,11
30,55,1853,1871223,1874128,7621,15,1,1063,0,0,14
31,73,1926,138410,138603,3846,5,8,1061,1,0,0
32,58,1984,2553534,2562412,4055,20,34,1048,0,0,11
33,134,2118,42342,44958,1548,1,51,1046,1,0,0
34,62,2180,738547,740661,1416,10,51,1046,0,0,4
35,56,2236,4156291,4161509,1383,35,51,1048,0,0,16
36,82,2318,2797753,2799218,1366,25,25,1051,2,0,13
37,42,2360,1538047,1538359,581,15,5,1053,2,0,4
