season_name,total_points,rank
2013/14,1952,1223165
2014/15,1817,1021390
2015/16,1822,1670806
2016/17,1720,2363310
2017/18,2034,914395
2018/19,2194,294348
2019/20,2102,898536
2020/21,2278,461186
2021/22,2444,204541
2022/23,2606,10206
2023/24,2329,793936
2024/25,2485,166533
