h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.31464,0.871157,1.31464,0.109858,"{'att': 333, 'def': 30}","{'att': 291, 'def': 14}",10,4,3,1,1.6737,w,2023-08-19 16:30:00,1,0,0,3,1.204782
h,3.53489,0.145568,2.0123,0.145568,"{'att': 170, 'def': 23}","{'att': 427, 'def': 14}",15,0,2,0,2.9666,w,2023-08-27 18:45:00,1,0,0,3,1.8667320000000003
h,1.04344,1.04826,1.04344,1.04826,"{'att': 251, 'def': 25}","{'att': 368, 'def': 15}",10,3,1,2,1.2833999999999999,l,2023-09-02 18:45:00,0,0,1,0,-0.0048200000000000465
a,0.984291,1.33007,0.984291,1.33007,"{'att': 148, 'def': 27}","{'att': 299, 'def': 14}",13,3,2,2,0.9663999999999999,d,2023-09-16 18:45:00,0,1,0,1,-0.34577900000000006
a,1.84847,0.184666,1.08717,0.184666,"{'att': 284, 'def': 28}","{'att': 251, 'def': 23}",6,1,0,0,2.7691,d,2023-09-24 16:00:00,0,1,0,1,0.902504
h,3.70921,0.82191,2.94791,0.82191,"{'att': 180, 'def': 29}","{'att': 358, 'def': 16}",13,2,4,1,2.8363,w,2023-09-27 18:45:00,1,0,0,3,2.126
a,2.71689,0.612649,1.95559,0.612649,"{'att': 209, 'def': 22}","{'att': 261, 'def': 20}",10,2,4,0,2.7496000000000005,w,2023-09-30 13:00:00,1,0,0,3,1.342941
h,1.77418,1.76863,1.01288,1.76863,"{'att': 261, 'def': 15}","{'att': 363, 'def': 25}",10,8,1,3,1.3672,l,2023-10-08 18:45:00,0,0,1,0,-0.7557499999999999
a,2.65531,0.87241,2.65531,0.87241,"{'att': 179, 'def': 24}","{'att': 293, 'def': 10}",14,5,3,1,2.5035,w,2023-10-21 13:00:00,1,0,0,3,1.7829000000000002
h,1.50253,2.37489,1.50253,2.37489,"{'att': 286, 'def': 22}","{'att': 246, 'def': 19}",10,10,2,2,0.8155,d,2023-10-29 19:45:00,0,1,0,1,-0.8723600000000002
a,1.67658,0.322231,1.67658,0.322231,"{'att': 208, 'def': 34}","{'att': 310, 'def': 26}",16,3,2,0,2.4148,w,2023-11-04 14:00:00,1,0,0,3,1.354349
h,1.06052,0.38859,1.06052,0.38859,"{'att': 147, 'def': 26}","{'att': 319, 'def': 22}",4,4,0,1,1.9392999999999998,l,2023-11-12 11:30:00,0,0,1,0,0.6719299999999999
a,2.51076,0.880466,2.51076,0.880466,"{'att': 207, 'def': 16}","{'att': 313, 'def': 23}",11,11,2,1,2.5233999999999996,w,2023-11-25 17:00:00,1,0,0,3,1.630294
h,0.787314,2.58503,0.787314,2.58503,"{'att': 208, 'def': 14}","{'att': 306, 'def': 23}",5,3,0,3,0.23570000000000002,l,2023-12-03 19:45:00,0,0,1,0,-1.7977160000000003
