event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,54,54,4551060,4590609,4551053,50,0,1000,0,0,6
2,44,98,7387574,7401312,5939885,70,0,1000,0,0,13
3,54,152,3415922,3424683,4561541,35,0,999,2,0,8
4,67,219,4531594,4545342,4017764,40,0,1002,0,0,21
5,64,283,254050,257106,1788161,5,0,1006,0,0,0
6,69,352,1227843,1247053,1054447,15,2,1009,0,0,27
7,78,430,1476458,1486315,725324,15,2,1014,0,0,10
8,71,501,1989324,1993715,603845,20,5,1021,2,0,22
9,40,541,8044269,8062762,874765,70,5,1022,0,0,17
10,92,633,233631,234102,414419,5,2,1024,3,0,7
11,38,671,6013927,6033463,471313,50,2,1029,0,0,3
12,43,714,4329770,4341033,469015,35,6,1030,1,0,3
13,75,789,34885,36650,107174,1,6,1030,0,0,3
14,86,875,435570,435993,46015,5,4,1026,3,0,15
15,61,936,2210865,2218290,34730,20,17,1031,1,0,18
16,80,1016,1228532,1231920,30667,10,7,1033,3,0,18
17,100,1116,348428,350169,10929,5,28,1037,2,0,13
18,42,1158,7366672,7376103,15482,60,20,1036,2,0,18
19,34,1192,9189211,9209116,22672,75,20,1038,0,0,14
20,36,1228,8474111,8479693,51461,70,6,1038,1,0,6
21,55,1283,3872082,3889973,54715,35,6,1036,0,0,10
22,38,1321,7608353,7616514,63057,60,35,1033,2,0,13
23,61,1382,1028684,1029820,25891,10,14,1031,2,0,18
24,91,1473,19385,19584,6309,1,14,1035,0,0,9
25,64,1537,4417628,4434838,9369,35,14,1038,0,0,10
26,80,1617,827810,831271,5207,10,6,1042,1,0,5
27,49,1666,4292797,4313149,4878,35,6,1042,0,0,12
28,95,1761,50199,50663,1592,1,6,1041,3,0,4
29,65,1826,3415204,3427490,1523,30,6,1048,0,0,14
30,73,1899,68189,69372,612,1,6,1054,0,0,17
31,58,1957,1917056,1922329,699,15,23,1054,1,0,1
32,69,2026,603381,611278,426,5,31,1044,0,0,12
33,134,2160,42342,49013,134,1,51,1046,1,0,0
34,68,2228,331563,337784,88,5,51,1046,0,0,5
35,53,2281,5721030,5724478,112,45,54,1048,2,0,20
36,94,2375,682273,685683,51,10,54,1053,0,0,13
37,28,2403,4970750,4971846,45,40,8,1052,3,0,11
