name,time,event
wildcard,2025-09-27T04:35:45.885316Z,6
bboost,2025-10-24T11:12:25.957903Z,9
freehit,2025-11-29T00:16:22.968303Z,13
3xc,2025-12-19T12:56:38.589605Z,17
3xc,2026-02-08T23:06:20.876198Z,26
wildcard,2026-04-09T22:27:55.814007Z,32
bboost,2026-04-18T06:47:40.472454Z,33
freehit,2026-04-23T07:41:47.361130Z,34
