season_name,total_points,rank
2015/16,1473,2996444
2016/17,1551,3309929
2017/18,2102,481714
2018/19,2045,1363159
2019/20,1952,2453269
2020/21,2025,2379806
2021/22,2302,651308
2022/23,2562,42894
2023/24,2491,90894
2024/25,2472,206552
