season_name,total_points,rank
2016/17,1957,827815
2017/18,1799,2822248
2018/19,2070,1116218
2019/20,2024,1635814
2020/21,2026,2376423
2021/22,2429,238140
2022/23,2427,488067
2023/24,2204,2137243
2024/25,2456,269718
