name,time,event
freehit,2025-12-09T20:45:13.788122Z,16
3xc,2025-12-19T13:21:23.637690Z,17
bboost,2025-12-20T23:23:44.402578Z,18
wildcard,2025-12-29T09:49:25.861296Z,19
wildcard,2026-01-28T12:08:20.509086Z,24
bboost,2026-04-17T21:52:37.184847Z,33
freehit,2026-04-20T12:47:31.618878Z,34
3xc,2026-05-08T07:21:51.300417Z,36
