h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.731569,1.77023,0.731569,1.77023,"{'att': 211, 'def': 24}","{'att': 158, 'def': 12}",4,8,1,1,0.5789,d,2024-08-24 13:30:00,0,1,0,1,-1.0386609999999998
h,1.0488,0.644857,1.0488,0.644857,"{'att': 377, 'def': 15}","{'att': 204, 'def': 18}",6,4,1,0,1.7003,w,2024-08-30 18:30:00,1,0,0,3,0.40394299999999994
a,0.859112,1.29462,0.859112,0.536839,"{'att': 482, 'def': 17}","{'att': 192, 'def': 22}",4,5,0,0,0.9119999999999999,d,2024-09-14 13:30:00,0,1,0,1,0.32227300000000003
h,1.21587,0.378776,1.21587,0.378776,"{'att': 237, 'def': 25}","{'att': 262, 'def': 25}",6,6,2,1,2.1372999999999998,w,2024-09-21 13:30:00,1,0,0,3,0.837094
a,0.731164,1.38305,0.731164,1.38305,"{'att': 398, 'def': 27}","{'att': 171, 'def': 15}",2,5,0,1,0.7888000000000001,l,2024-09-28 13:30:00,0,0,1,0,-0.6518859999999999
h,1.52691,0.748758,0.769135,0.748758,"{'att': 356, 'def': 28}","{'att': 111, 'def': 17}",3,7,2,1,2.0401000000000002,w,2024-10-05 13:30:00,1,0,0,3,0.02037699999999998
a,1.2809,0.901058,1.2809,0.901058,"{'att': 283, 'def': 18}","{'att': 295, 'def': 17}",8,1,2,0,1.6545999999999998,w,2024-10-20 13:30:00,1,0,0,3,0.3798419999999999
h,1.86305,1.54058,1.86305,1.54058,"{'att': 309, 'def': 25}","{'att': 242, 'def': 14}",5,3,1,1,1.6451000000000002,d,2024-10-27 16:30:00,0,1,0,1,0.32247000000000003
a,0.4664,2.76181,0.4664,2.00403,"{'att': 469, 'def': 14}","{'att': 146, 'def': 21}",7,14,0,3,0.1261,l,2024-11-02 14:30:00,0,0,1,0,-1.5376300000000003
h,0.801684,2.66619,0.801684,1.77816,"{'att': 365, 'def': 23}","{'att': 179, 'def': 17}",13,14,0,0,0.214,d,2024-11-08 19:30:00,0,1,0,1,-0.976476
a,0.63337,0.742754,0.63337,0.742754,"{'att': 305, 'def': 18}","{'att': 256, 'def': 26}",6,12,0,1,1.1919,l,2024-11-23 14:30:00,0,0,1,0,-0.10938400000000004
h,1.11328,0.906684,1.11328,0.906684,"{'att': 329, 'def': 25}","{'att': 177, 'def': 20}",2,2,1,2,1.5373,l,2024-11-30 14:30:00,0,0,1,0,0.206596
a,1.86301,1.81349,1.86301,1.81349,"{'att': 408, 'def': 28}","{'att': 170, 'def': 21}",6,5,2,3,1.3729,l,2024-12-06 19:30:00,0,0,1,0,0.04952000000000001
h,3.0131,1.23723,3.0131,1.23723,"{'att': 110, 'def': 21}","{'att': 209, 'def': 12}",17,1,1,1,2.4633000000000003,d,2024-12-14 14:30:00,0,1,0,1,1.77587
a,1.64107,2.73356,1.64107,2.73356,"{'att': 335, 'def': 26}","{'att': 237, 'def': 25}",14,11,1,4,0.6609,l,2024-12-21 14:30:00,0,0,1,0,-1.0924900000000002
a,1.03435,1.75563,1.03435,1.75563,"{'att': 346, 'def': 21}","{'att': 276, 'def': 20}",5,16,0,2,0.831,l,2025-01-11 14:30:00,0,0,1,0,-0.7212799999999999
h,0.549286,1.41902,0.549286,1.41902,"{'att': 202, 'def': 33}","{'att': 316, 'def': 21}",2,8,0,2,0.6266,l,2025-01-15 19:30:00,0,0,1,0,-0.8697339999999999
h,2.44953,1.40424,1.69175,0.646467,"{'att': 370, 'def': 22}","{'att': 151, 'def': 11}",2,3,2,1,2.1929,w,2025-01-19 14:30:00,1,0,0,3,1.045283
a,0.986402,1.40358,0.986402,1.40358,"{'att': 223, 'def': 19}","{'att': 328, 'def': 12}",5,2,0,3,1.0571,l,2025-01-26 16:30:00,0,0,1,0,-0.41717800000000005
h,1.74847,0.237923,1.74847,0.237923,"{'att': 262, 'def': 21}","{'att': 198, 'def': 19}",7,5,0,0,2.5895,d,2025-02-01 17:30:00,0,1,0,1,1.5105469999999999
a,3.86589,0.881646,3.86589,0.881646,"{'att': 301, 'def': 25}","{'att': 179, 'def': 23}",14,7,4,0,2.8433,w,2025-02-08 14:30:00,1,0,0,3,2.984244
