season_name,total_points,rank
2013/14,2196,303438
2014/15,2026,152661
2015/16,2169,75760
2016/17,1970,755872
2017/18,2255,43195
2018/19,2118,706277
2019/20,2231,185393
2020/21,2352,186867
2021/22,2098,1938253
2023/24,2226,1847045
2024/25,2366,830381
