event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,68,68,1235729,1235801,1235729,15,0,1000,0,0,10
2,32,100,9961542,9961583,5539422,95,0,1001,0,0,7
3,63,163,1164700,1164754,2738279,15,40,1002,2,0,14
4,81,244,969970,970039,1240414,10,1,1004,0,0,8
5,57,301,962971,963043,654285,10,1,1011,0,0,18
6,73,374,733237,733289,326891,10,1,1014,0,0,8
7,71,445,3325220,3325243,336480,30,11,1015,2,0,5
8,105,550,8077,8079,30369,1,11,1022,0,0,0
9,44,594,6698917,6698964,52331,55,3,1022,1,0,7
10,92,686,215217,215222,18553,5,2,1026,1,0,7
11,37,723,6543499,6543567,24891,55,2,1029,0,0,5
12,57,780,972746,972785,10887,10,7,1032,1,0,4
13,63,843,285173,285179,3013,5,0,1035,3,0,6
14,80,923,1036703,1036728,1745,10,2,1036,1,0,7
15,63,986,1827822,1827858,1196,15,6,1041,2,0,6
16,86,1072,571341,571355,697,5,6,1051,0,0,12
17,85,1157,2079110,2079121,630,20,3,1054,3,0,9
18,48,1205,4624993,4625065,683,40,0,1058,2,0,15
19,50,1255,2373210,2373252,353,20,6,1058,1,0,15
20,63,1318,821153,821178,205,10,6,1057,2,0,6
21,62,1380,1780887,1780941,135,15,6,1060,0,0,5
22,51,1431,1983716,1983742,80,20,13,1059,1,0,0
23,46,1477,5376794,5376868,57,45,5,1061,1,0,11
24,75,1552,695364,695396,41,10,3,1061,2,0,2
25,70,1622,2320236,2320315,39,20,3,1064,0,0,16
26,57,1679,7250051,7250081,123,60,4,1063,2,0,5
27,42,1721,7767657,7767798,183,65,4,1066,0,0,9
28,79,1800,930328,930394,148,10,9,1066,2,0,2
29,71,1871,2253794,2253816,113,20,14,1065,1,0,5
30,76,1947,34363,34378,31,1,14,1068,0,0,8
31,64,2011,911117,911192,30,10,25,1068,2,0,0
32,47,2058,6335602,6335659,72,50,12,1060,0,0,11
33,104,2162,791623,791698,117,10,12,1060,0,0,1
34,69,2231,277662,277754,65,5,12,1060,0,0,12
35,48,2279,7769722,7769906,133,60,30,1062,1,0,20
36,89,2368,1381926,1381958,84,15,35,1066,1,0,7
37,21,2389,7211685,7211737,122,60,35,1068,0,0,11
