h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.84218,1.49573,1.84218,1.49573,"{'att': 215, 'def': 19}","{'att': 249, 'def': 29}",13,5,3,3,1.6426999999999998,d,2025-08-17 13:00:00,0,1,0,1,0.3464499999999999
h,2.41091,1.52213,1.65081,1.52213,"{'att': 243, 'def': 23}","{'att': 232, 'def': 29}",12,0,1,0,2.0159000000000002,w,2025-08-24 18:45:00,1,0,0,3,0.12868000000000013
a,3.70255,1.1603,3.70255,0.245616,"{'att': 204, 'def': 35}","{'att': 314, 'def': 15}",11,1,7,1,2.8038,w,2025-08-30 15:00:00,1,0,0,3,3.456934
h,2.42116,1.15678,1.66107,1.15678,"{'att': 114, 'def': 28}","{'att': 344, 'def': 14}",9,2,2,1,2.2982,w,2025-09-14 13:00:00,1,0,0,3,0.5042900000000001
a,1.89889,3.8174,1.89889,3.8174,"{'att': 184, 'def': 20}","{'att': 307, 'def': 21}",11,8,0,3,0.3556,l,2025-09-20 19:05:00,0,0,1,0,-1.9185100000000002
h,1.65271,0.642572,1.65271,0.642572,"{'att': 219, 'def': 31}","{'att': 207, 'def': 24}",8,7,0,1,2.2064000000000004,l,2025-09-28 15:15:00,0,0,1,0,1.010138
h,0.647492,1.71207,0.647492,1.71207,"{'att': 437, 'def': 31}","{'att': 207, 'def': 16}",10,5,1,1,0.5565,d,2025-10-05 18:45:00,0,1,0,1,-1.064578
a,2.7603,0.772603,2.7603,0.772603,"{'att': 174, 'def': 25}","{'att': 300, 'def': 19}",15,2,2,0,2.6252000000000004,w,2025-10-19 18:45:00,1,0,0,3,1.9876969999999998
h,3.85054,1.01476,3.85054,1.01476,"{'att': 176, 'def': 27}","{'att': 281, 'def': 15}",17,5,6,1,2.8007,w,2025-10-26 13:00:00,1,0,0,3,2.8357799999999997
a,0.661109,1.74459,0.661109,0.984498,"{'att': 179, 'def': 25}","{'att': 295, 'def': 10}",9,2,0,2,0.4891,l,2025-10-29 17:00:00,0,0,1,0,-0.32338900000000004
h,2.2089,0.277522,2.2089,0.277522,"{'att': 309, 'def': 23}","{'att': 323, 'def': 21}",13,3,1,0,2.7102,w,2025-11-02 16:15:00,1,0,0,3,1.9313779999999998
a,0.480004,0.768163,0.480004,0.768163,"{'att': 240, 'def': 25}","{'att': 234, 'def': 18}",5,1,0,2,1.0055,l,2025-11-09 16:15:00,0,0,1,0,-0.28815900000000005
h,4.14474,1.50332,2.62455,1.50332,"{'att': 266, 'def': 24}","{'att': 259, 'def': 15}",13,7,4,2,2.774,w,2025-11-23 19:45:00,1,0,0,3,1.1212300000000002
a,1.35017,0.867678,1.35017,0.867678,"{'att': 164, 'def': 11}","{'att': 275, 'def': 22}",8,3,1,0,1.8384,w,2025-11-30 16:15:00,1,0,0,3,0.48249200000000014
h,0.572302,0.902813,0.572302,0.902813,"{'att': 372, 'def': 18}","{'att': 251, 'def': 25}",7,2,1,0,0.873,w,2025-12-05 20:00:00,1,0,0,3,-0.330511
a,0.733512,2.50862,0.733512,1.74852,"{'att': 158, 'def': 20}","{'att': 241, 'def': 24}",7,6,4,3,0.1593,w,2025-12-14 16:15:00,1,0,0,3,-1.015008
h,1.06111,1.49739,1.06111,1.49739,"{'att': 311, 'def': 14}","{'att': 229, 'def': 21}",7,14,0,2,1.0385000000000002,l,2026-01-03 20:05:00,0,0,1,0,-0.43628
a,0.67995,1.29284,0.67995,1.29284,"{'att': 383, 'def': 13}","{'att': 261, 'def': 34}",4,10,0,3,0.8321999999999998,l,2026-01-16 20:00:00,0,0,1,0,-0.6128899999999999
h,1.74087,3.56512,1.74087,3.56512,"{'att': 359, 'def': 34}","{'att': 214, 'def': 14}",6,5,1,4,0.3782,l,2026-01-25 19:45:00,0,0,1,0,-1.82425
a,0.390671,0.616999,0.390671,0.616999,"{'att': 267, 'def': 32}","{'att': 332, 'def': 20}",4,3,0,1,0.9758,l,2026-02-01 14:00:00,0,0,1,0,-0.22632799999999997
a,1.53538,0.581838,1.53538,0.581838,"{'att': 208, 'def': 26}","{'att': 267, 'def': 19}",15,1,0,0,2.1261,d,2026-02-08 14:00:00,0,1,0,1,0.953542
h,1.77426,0.841964,1.77426,0.841964,"{'att': 122, 'def': 12}","{'att': 319, 'def': 17}",14,6,1,1,2.0915999999999997,d,2026-02-14 18:00:00,0,1,0,1,0.9322959999999999
a,2.74265,0.24039,1.98255,0.24039,"{'att': 313, 'def': 31}","{'att': 346, 'def': 16}",16,5,1,0,2.895,w,2026-02-22 16:15:00,1,0,0,3,1.7421600000000002
h,0.495693,0.171014,0.495693,0.171014,"{'att': 110, 'def': 21}","{'att': 377, 'def': 18}",4,0,1,0,1.618,w,2026-03-01 16:15:00,1,0,0,3,0.324679
h,0.850092,0.929269,0.850092,0.929269,"{'att': 267, 'def': 27}","{'att': 264, 'def': 16}",9,2,1,1,1.2301,d,2026-03-08 16:15:00,0,1,0,1,-0.07917700000000005
