id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
261,England,region-241,2025-07-20T23:14:32.999318Z,False,,,s,c,,1,False,False,False,True,2837110.0,True,3435923,1,"[{'phase': 1, 'rank': 152, 'last_rank': 86, 'rank_sort': 152, 'total': 2367, 'league_id': 261, 'rank_count': 3435923, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1469846, 'last_rank': 912616, 'rank_sort': 1470292, 'total': 152, 'league_id': 261, 'rank_count': 3435924, 'entry_percentile_rank': 45}]",[],152,86
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 415, 'last_rank': 236, 'rank_sort': 416, 'total': 2367, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 4186046, 'last_rank': 2661753, 'rank_sort': 4187053, 'total': 152, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 45}]",[],415,236
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 415, 'last_rank': 236, 'rank_sort': 416, 'total': 2367, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 5022128, 'last_rank': 3171679, 'rank_sort': 5023135, 'total': 152, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 40}]",[],415,236
321,Sky Sports League,brd-skysports,2025-07-20T23:14:34.060791Z,False,,,s,c,,1,False,False,False,True,2837111.0,True,3896318,1,"[{'phase': 1, 'rank': 168, 'last_rank': 94, 'rank_sort': 168, 'total': 2367, 'league_id': 321, 'rank_count': 3896318, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1660002, 'last_rank': 1030067, 'rank_sort': 1660503, 'total': 152, 'league_id': 321, 'rank_count': 3896319, 'entry_percentile_rank': 45}]",[],168,94
332,TNT Sports League,man-brd-tntsports,2025-07-20T23:14:34.259083Z,False,,,s,c,,1,False,False,False,True,2858408.0,False,694190,1,"[{'phase': 1, 'rank': 87, 'last_rank': 50, 'rank_sort': 87, 'total': 2367, 'league_id': 332, 'rank_count': 694190, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 383799, 'last_rank': 241552, 'rank_sort': 383967, 'total': 152, 'league_id': 332, 'rank_count': 694200, 'entry_percentile_rank': 60}]",[],87,50
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,5,"[{'phase': 1, 'rank': 170008, 'last_rank': 102231, 'rank_sort': 170210, 'total': 1054, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 5022128, 'last_rank': 3171679, 'rank_sort': 5023135, 'total': 152, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 40}]",[],170008,102231
1623,📽️ YouTube.com/FPLFocal,,2025-07-21T11:36:06.025961Z,False,,,x,c,200.0,1,True,False,False,True,2888126.0,False,65535,1,"[{'phase': 1, 'rank': 15, 'last_rank': 8, 'rank_sort': 15, 'total': 2367, 'league_id': 1623, 'rank_count': 65535, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 41023, 'last_rank': 27654, 'rank_sort': 41068, 'total': 152, 'league_id': 1623, 'rank_count': 65535, 'entry_percentile_rank': 65}]",[],15,8
48686,LazyFPL Newsletter,,2025-07-21T13:33:17.006501Z,False,,,x,c,266580.0,1,True,False,False,True,2892875.0,False,26039,1,"[{'phase': 1, 'rank': 22, 'last_rank': 13, 'rank_sort': 22, 'total': 2367, 'league_id': 48686, 'rank_count': 26039, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 16677, 'last_rank': 11599, 'rank_sort': 16692, 'total': 152, 'league_id': 48686, 'rank_count': 26039, 'entry_percentile_rank': 65}]",[],22,13
61392,MY League,,2025-07-21T14:16:00.660104Z,False,,,x,c,106097.0,1,True,False,False,True,2904771.0,False,6881,1,"[{'phase': 1, 'rank': 7, 'last_rank': 6, 'rank_sort': 7, 'total': 2367, 'league_id': 61392, 'rank_count': 6881, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 3982, 'last_rank': 2666, 'rank_sort': 3984, 'total': 152, 'league_id': 61392, 'rank_count': 6881, 'entry_percentile_rank': 60}]",[],7,6
82403,Thomas Frank Engine,,2025-07-21T15:47:34.659503Z,False,,,x,c,425105.0,1,False,False,False,True,3228612.0,True,12,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2367, 'league_id': 82403, 'rank_count': 12, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 7, 'last_rank': 3, 'rank_sort': 7, 'total': 152, 'league_id': 82403, 'rank_count': 12, 'entry_percentile_rank': 60}]",[],1,1
