event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,59,59,3111857,3131210,3111856,35,0,1000,0,0,9
2,47,106,6465899,6475664,4274377,65,0,1000,0,0,10
3,59,165,1920624,1924342,2416114,20,0,999,1,0,4
4,81,246,969970,975493,1087713,10,0,999,0,0,10
5,30,276,10587947,10590154,2441354,90,0,1000,1,0,4
6,72,348,843842,848663,1253171,10,2,1003,0,0,7
7,59,407,6522618,6527674,1772046,55,2,1008,0,0,17
8,92,499,97093,97739,657759,1,2,1016,0,0,14
9,60,559,1776354,1781353,402523,15,2,1016,0,0,3
10,85,644,860849,861860,243683,10,11,1019,3,0,30
11,51,695,1387338,1389645,145706,15,20,1026,2,0,0
12,53,748,1584099,1588047,88718,15,24,1031,1,0,12
13,54,802,846736,848700,51446,10,17,1032,1,0,5
14,68,870,3974980,3979559,61018,35,21,1030,2,0,3
15,55,925,3890968,3898062,63040,35,19,1036,1,0,10
16,71,996,2962270,2964557,84248,25,3,1041,3,0,7
17,108,1104,96998,97417,22304,1,3,1042,2,0,9
18,69,1173,282913,283479,6131,5,13,1043,1,0,16
19,65,1238,220938,221172,1243,5,5,1045,1,0,5
20,75,1313,99636,100328,270,1,5,1045,0,0,26
21,58,1371,2880359,2889648,271,25,5,1051,0,0,13
22,57,1428,885495,886163,101,10,11,1054,2,0,9
23,33,1461,10710574,10719508,193,85,11,1058,0,0,7
24,67,1528,2271843,2272529,180,20,0,1048,4,0,5
25,90,1618,100179,101093,55,1,0,1053,0,0,9
26,92,1710,122106,122414,15,1,2,1057,2,0,0
27,43,1753,7236102,7251759,18,60,2,1060,0,0,8
28,71,1824,2179523,2183105,37,20,2,1059,2,0,0
29,57,1881,5527230,5535762,55,45,2,1059,0,0,4
30,57,1938,1410031,1418921,55,15,2,1060,0,0,16
31,54,1992,2751176,2754988,108,25,16,1057,2,0,0
32,54,2046,4147906,4149981,147,35,1,1057,2,0,7
33,107,2153,646369,650287,208,5,1,1052,0,0,32
34,62,2215,805411,806104,205,10,32,1051,1,0,2
35,54,2269,4949151,4963607,230,40,13,1051,0,0,9
36,81,2350,2859392,2865049,236,25,13,1058,0,0,21
37,17,2367,9082269,9085014,415,70,0,1059,2,0,15
