season_name,total_points,rank
2014/15,1599,2113719
2015/16,1694,2242659
2016/17,1982,693509
2017/18,1934,1731958
2018/19,2124,665259
2019/20,2248,139764
2020/21,2250,602885
2021/22,2547,52668
2022/23,2590,18084
2023/24,2481,110047
2024/25,2423,427919
