name,time,event
wildcard,2025-09-09T21:09:57.078071Z,4
3xc,2025-09-26T21:19:45.672445Z,6
bboost,2025-11-07T23:01:59.569247Z,11
freehit,2025-12-12T23:32:00.258494Z,16
3xc,2026-02-10T17:06:10.889081Z,26
wildcard,2026-04-09T20:09:14.090332Z,32
bboost,2026-04-13T07:02:22.604044Z,33
freehit,2026-04-19T23:04:07.976885Z,34
